"Id","Label","clade","size"
"SA_CNT850.cluster007","SACNT850_cluster007","clade10","1"
"SA_CNT850.cluster008","SACNT850_cluster008","clade10","1"
"SA_CNT850.cluster009","SACNT850_cluster009","clade10","1"
"SA_CNT850.cluster010","SACNT850_cluster010","clade10","1"
"SA_CNT850.cluster011","SACNT850_cluster011","clade10","1"
"SA_CNT850.cluster012","SACNT850_cluster012","clade10","1"
"SA_CNT850.cluster013","SACNT850_cluster013","clade10","1"
"SA_CNT850.cluster014","SACNT850_cluster014","clade10","1"
"SA_CNT850.cluster015","SACNT850_cluster015","clade10","1"
"SA_CNT850.cluster016","SACNT850_cluster016","clade10","1"
"SA_CNT850.cluster017","SACNT850_cluster017","clade10","1"
"SA_CNT850.cluster018","SACNT850_cluster018","clade10","1"
"SA_CNT850.cluster019","SACNT850_cluster019","clade10","1"
"SA_CNT850.cluster020","SACNT850_cluster020","clade10","1"
"SA_CNT850.cluster021","SACNT850_cluster021","clade10","1"
"SA_CNT850.cluster022","SACNT850_cluster022","clade10","1"
"SA_CNT850.cluster023","SACNT850_cluster023","clade10","1"
"SA_CNT850.cluster024","SACNT850_cluster024","clade10","1"
"SA_CNT850.cluster025","SACNT850_cluster025","clade10","1"
"SA_CNT850.cluster026","SACNT850_cluster026","clade10","1"
"SA_CNT850.cluster027","SACNT850_cluster027","clade10","1"
"SA_CNT850.cluster028","SACNT850_cluster028","clade10","1"
"SA_CNT850.cluster029","SACNT850_cluster029","clade10","1"
"SA_CNT850.cluster030","SACNT850_cluster030","clade10","1"
"SA_CNT850.cluster031","SACNT850_cluster031","clade10","1"
"SA_CNT857.cluster001","SACNT857_cluster001","clade10","1"
"SA_CNT857.cluster002","SACNT857_cluster002","clade10","1"
"SA_CNT857.cluster003","SACNT857_cluster003","clade10","1"
"SA_CNT857.cluster004","SACNT857_cluster004","clade10","1"
"SA_CNT857.cluster005","SACNT857_cluster005","clade10","1"
"SA_CNT857.cluster006","SACNT857_cluster006","clade10","1"
"SA_CNT857.cluster007","SACNT857_cluster007","clade10","1"
"SA_CNT857.cluster008","SACNT857_cluster008","clade10","1"
"SA_CNT857.cluster009","SACNT857_cluster009","clade10","1"
"SA_CNT857.cluster010","SACNT857_cluster010","clade10","1"
"SA_CNT857.cluster011","SACNT857_cluster011","clade10","1"
"SA_CNT857.cluster012","SACNT857_cluster012","clade10","1"
"SA_CNT857.cluster013","SACNT857_cluster013","clade10","1"
"SA_CNT857.cluster014","SACNT857_cluster014","clade10","1"
"SA_CNT857.cluster015","SACNT857_cluster015","clade10","1"
"SA_CNT857.cluster016","SACNT857_cluster016","clade10","1"
"SA_CNT857.cluster017","SACNT857_cluster017","clade10","1"
"SA_CNT857.cluster018","SACNT857_cluster018","clade10","1"
"SA_CNT857.cluster019","SACNT857_cluster019","clade10","1"
"SA_CNT857.cluster020","SACNT857_cluster020","clade10","1"
"SA_CNT857.cluster021","SACNT857_cluster021","clade10","1"
"SA_CNT857.cluster022","SACNT857_cluster022","clade10","1"
"SA_CNT857.cluster023","SACNT857_cluster023","clade10","1"
"SA_CNT857.cluster024","SACNT857_cluster024","clade10","1"
"SA_CNT857.cluster025","SACNT857_cluster025","clade10","1"
"SA_CNT857.cluster026","SACNT857_cluster026","clade10","1"
"SA_CNT857.cluster027","SACNT857_cluster027","clade10","1"
"SA_CNT857.cluster028","SACNT857_cluster028","clade10","1"
"SA_CNT857.cluster029","SACNT857_cluster029","clade10","1"
"SA_CNT857.cluster030","SACNT857_cluster030","clade10","1"
"SA_CNT857.cluster031","SACNT857_cluster031","clade10","1"
"SA_CNT857.cluster032","SACNT857_cluster032","clade10","1"
"SA_CNT859.cluster001","SACNT859_cluster001","clade10","1"
"SA_CNT859.cluster002","SACNT859_cluster002","clade10","1"
"SA_CNT859.cluster003","SACNT859_cluster003","clade10","1"
"SA_CNT859.cluster004","SACNT859_cluster004","clade10","1"
"SA_CNT859.cluster005","SACNT859_cluster005","clade10","1"
"SA_CNT859.cluster006","SACNT859_cluster006","clade10","1"
"SA_CNT859.cluster007","SACNT859_cluster007","clade10","1"
"SA_CNT859.cluster008","SACNT859_cluster008","clade10","1"
"SA_CNT859.cluster009","SACNT859_cluster009","clade10","1"
"SA_CNT859.cluster010","SACNT859_cluster010","clade10","1"
"SA_CNT859.cluster011","SACNT859_cluster011","clade10","1"
"SA_CNT859.cluster012","SACNT859_cluster012","clade10","1"
"SA_CNT859.cluster013","SACNT859_cluster013","clade10","1"
"SA_CNT859.cluster014","SACNT859_cluster014","clade10","1"
"SA_CNT859.cluster015","SACNT859_cluster015","clade10","1"
"SA_CNT859.cluster016","SACNT859_cluster016","clade10","1"
"SA_CNT859.cluster017","SACNT859_cluster017","clade10","1"
"SA_CNT859.cluster018","SACNT859_cluster018","clade10","1"
"SA_CNT859.cluster019","SACNT859_cluster019","clade10","1"
"SA_CNT859.cluster020","SACNT859_cluster020","clade10","1"
"SA_CNT859.cluster021","SACNT859_cluster021","clade10","1"
"SA_CNT859.cluster022","SACNT859_cluster022","clade10","1"
"SA_CNT859.cluster023","SACNT859_cluster023","clade10","1"
"SA_CNT859.cluster024","SACNT859_cluster024","clade10","1"
"SA_CNT859.cluster025","SACNT859_cluster025","clade10","1"
"SA_CNT859.cluster026","SACNT859_cluster026","clade10","1"
"SA_CNT859.cluster027","SACNT859_cluster027","clade10","1"
"SA_CNT859.cluster028","SACNT859_cluster028","clade10","1"
"SA_CNT859.cluster029","SACNT859_cluster029","clade10","1"
"SA_CNT859.cluster030","SACNT859_cluster030","clade10","1"
"SA_CNX481.cluster001","SACNX481_cluster001","clade10","1"
"SA_CNX481.cluster002","SACNX481_cluster002","clade10","1"
"SA_CNX481.cluster003","SACNX481_cluster003","clade10","1"
"SA_CNX481.cluster004","SACNX481_cluster004","clade10","1"
"SA_CNX481.cluster005","SACNX481_cluster005","clade10","1"
"SA_CNX481.cluster006","SACNX481_cluster006","clade10","1"
"SA_CNX481.cluster007","SACNX481_cluster007","clade10","1"
"SA_CNX481.cluster008","SACNX481_cluster008","clade10","1"
"SA_CNX481.cluster009","SACNX481_cluster009","clade10","1"
"SA_CNX481.cluster010","SACNX481_cluster010","clade10","1"
"SA_CNX481.cluster011","SACNX481_cluster011","clade10","1"
"SA_CNX481.cluster012","SACNX481_cluster012","clade10","1"
"SA_CNX481.cluster013","SACNX481_cluster013","clade10","1"
"SA_CNX481.cluster014","SACNX481_cluster014","clade10","1"
"SA_CNX481.cluster015","SACNX481_cluster015","clade10","1"
"SA_CNX481.cluster016","SACNX481_cluster016","clade10","1"
"SA_CNX481.cluster017","SACNX481_cluster017","clade10","1"
"SA_CNX481.cluster018","SACNX481_cluster018","clade10","1"
"SA_CNX481.cluster019","SACNX481_cluster019","clade10","1"
"SA_CNX481.cluster020","SACNX481_cluster020","clade10","1"
"SA_CNX481.cluster021","SACNX481_cluster021","clade10","1"
"SA_CNX481.cluster022","SACNX481_cluster022","clade10","1"
"SA_CNX481.cluster023","SACNX481_cluster023","clade10","1"
"SA_CNX481.cluster024","SACNX481_cluster024","clade10","1"
"SA_CNX481.cluster025","SACNX481_cluster025","clade10","1"
"SA_CNX481.cluster026","SACNX481_cluster026","clade10","1"
"SA_CNX481.cluster027","SACNX481_cluster027","clade10","1"
"SA_CNX481.cluster028","SACNX481_cluster028","clade10","1"
"SA_CNX482.cluster001","SACNX482_cluster001","clade10","1"
"SA_CNX482.cluster002","SACNX482_cluster002","clade10","1"
"SA_CNX482.cluster003","SACNX482_cluster003","clade10","1"
"SA_CNX482.cluster004","SACNX482_cluster004","clade10","1"
"SA_CNX482.cluster005","SACNX482_cluster005","clade10","1"
"SA_CNX482.cluster006","SACNX482_cluster006","clade10","1"
"SA_CNX482.cluster007","SACNX482_cluster007","clade10","1"
"SA_CNX482.cluster008","SACNX482_cluster008","clade10","1"
"SA_CNX482.cluster009","SACNX482_cluster009","clade10","1"
"SA_CNX482.cluster010","SACNX482_cluster010","clade10","1"
"SA_CNX482.cluster011","SACNX482_cluster011","clade10","1"
"SA_CNX482.cluster012","SACNX482_cluster012","clade10","1"
"SA_CNX482.cluster013","SACNX482_cluster013","clade10","1"
"SA_CNX482.cluster014","SACNX482_cluster014","clade10","1"
"SA_CNX482.cluster015","SACNX482_cluster015","clade10","1"
"SA_CNX482.cluster016","SACNX482_cluster016","clade10","1"
"SA_CNX482.cluster017","SACNX482_cluster017","clade10","1"
"SA_CNX482.cluster018","SACNX482_cluster018","clade10","1"
"SA_CNX482.cluster019","SACNX482_cluster019","clade10","1"
"SA_CNX482.cluster020","SACNX482_cluster020","clade10","1"
"SA_CNX482.cluster021","SACNX482_cluster021","clade10","1"
"SA_CNX482.cluster022","SACNX482_cluster022","clade10","1"
"SA_CNX482.cluster023","SACNX482_cluster023","clade10","1"
"SA_CNX482.cluster024","SACNX482_cluster024","clade10","1"
"SA_CNX482.cluster025","SACNX482_cluster025","clade10","1"
"SA_CNX482.cluster026","SACNX482_cluster026","clade10","1"
"SA_CNX482.cluster027","SACNX482_cluster027","clade10","1"
"SA_CNX482.cluster029","SACNX482_cluster029","clade10","1"
"SA_CNX508.cluster001","SACNX508_cluster001","clade10","1"
"SA_CNX508.cluster002","SACNX508_cluster002","clade10","1"
"SA_CNX508.cluster003","SACNX508_cluster003","clade10","1"
"SA_CNX508.cluster004","SACNX508_cluster004","clade10","1"
"SA_CNX508.cluster005","SACNX508_cluster005","clade10","1"
"SA_CNX508.cluster006","SACNX508_cluster006","clade10","1"
"SA_CNX508.cluster007","SACNX508_cluster007","clade10","1"
"SA_CNX508.cluster008","SACNX508_cluster008","clade10","1"
"SA_CNX508.cluster009","SACNX508_cluster009","clade10","1"
"SA_CNX508.cluster010","SACNX508_cluster010","clade10","1"
"SA_CNX508.cluster011","SACNX508_cluster011","clade10","1"
"SA_CNX508.cluster012","SACNX508_cluster012","clade10","1"
"SA_CNX508.cluster013","SACNX508_cluster013","clade10","1"
"SA_CNX508.cluster014","SACNX508_cluster014","clade10","1"
"SA_CNX508.cluster015","SACNX508_cluster015","clade10","1"
"SA_CNX508.cluster016","SACNX508_cluster016","clade10","1"
"SA_CNX508.cluster017","SACNX508_cluster017","clade10","1"
"SA_CNX508.cluster018","SACNX508_cluster018","clade10","1"
"SA_CNX508.cluster019","SACNX508_cluster019","clade10","1"
"SA_CNX508.cluster020","SACNX508_cluster020","clade10","1"
"SA_CNX508.cluster021","SACNX508_cluster021","clade10","1"
"SA_CNX508.cluster023","SACNX508_cluster023","clade10","1"
"SA_CNX508.cluster024","SACNX508_cluster024","clade10","1"
"SA_CNX508.cluster025","SACNX508_cluster025","clade10","1"
"SA_CNX508.cluster026","SACNX508_cluster026","clade10","1"
"SA_CNX508.cluster027","SACNX508_cluster027","clade10","1"
"SA_CNX814.cluster001","SACNX814_cluster001","clade10","1"
"SA_CNX814.cluster002","SACNX814_cluster002","clade10","1"
"SA_CNX814.cluster003","SACNX814_cluster003","clade10","1"
"SA_CNX814.cluster004","SACNX814_cluster004","clade10","1"
"SA_CNX814.cluster005","SACNX814_cluster005","clade10","1"
"SA_CNX814.cluster006","SACNX814_cluster006","clade10","1"
"SA_CNX814.cluster007","SACNX814_cluster007","clade10","1"
"SA_CNX814.cluster008","SACNX814_cluster008","clade10","1"
"SA_CNX814.cluster009","SACNX814_cluster009","clade10","1"
"SA_CNX814.cluster010","SACNX814_cluster010","clade10","1"
"SA_CNX814.cluster011","SACNX814_cluster011","clade10","1"
"SA_CNX814.cluster012","SACNX814_cluster012","clade10","1"
"SA_CNX814.cluster013","SACNX814_cluster013","clade10","1"
"SA_CNX814.cluster014","SACNX814_cluster014","clade10","1"
"SA_CNX814.cluster015","SACNX814_cluster015","clade10","1"
"SA_CNX814.cluster016","SACNX814_cluster016","clade10","1"
"SA_CNX814.cluster017","SACNX814_cluster017","clade10","1"
"SA_CNX814.cluster018","SACNX814_cluster018","clade10","1"
"SA_CNX814.cluster019","SACNX814_cluster019","clade10","1"
"SA_CNX814.cluster020","SACNX814_cluster020","clade10","1"
"SA_CNX814.cluster021","SACNX814_cluster021","clade10","1"
"SA_CNX814.cluster022","SACNX814_cluster022","clade10","1"
"SA_CNX814.cluster023","SACNX814_cluster023","clade10","1"
"SA_CNX814.cluster024","SACNX814_cluster024","clade10","1"
"SA_CNX814.cluster026","SACNX814_cluster026","clade10","1"
"SA_CNX814.cluster027","SACNX814_cluster027","clade10","1"
"SA_CNX814.cluster028","SACNX814_cluster028","clade10","1"
"SA_CNX814.cluster029","SACNX814_cluster029","clade10","1"
"SA_CNX891.cluster001","SACNX891_cluster001","clade10","1"
"SA_CNX891.cluster002","SACNX891_cluster002","clade10","1"
"SA_CNX891.cluster003","SACNX891_cluster003","clade10","1"
"SA_CNX891.cluster004","SACNX891_cluster004","clade10","1"
"SA_CNX891.cluster005","SACNX891_cluster005","clade10","1"
"SA_CNX891.cluster006","SACNX891_cluster006","clade10","1"
"SA_CNX891.cluster007","SACNX891_cluster007","clade10","1"
"SA_CNX891.cluster008","SACNX891_cluster008","clade10","1"
"SA_CNX891.cluster009","SACNX891_cluster009","clade10","1"
"SA_CNX891.cluster010","SACNX891_cluster010","clade10","1"
"SA_CNX891.cluster011","SACNX891_cluster011","clade10","1"
"SA_CNX891.cluster012","SACNX891_cluster012","clade10","1"
"SA_CNX891.cluster013","SACNX891_cluster013","clade10","1"
"SA_CNX891.cluster014","SACNX891_cluster014","clade10","1"
"SA_CNX891.cluster015","SACNX891_cluster015","clade10","1"
"SA_CNX891.cluster016","SACNX891_cluster016","clade10","1"
"SA_CNX891.cluster017","SACNX891_cluster017","clade10","1"
"SA_CNX891.cluster019","SACNX891_cluster019","clade10","1"
"SA_CNX891.cluster020","SACNX891_cluster020","clade10","1"
"SA_CNX891.cluster021","SACNX891_cluster021","clade10","1"
"SA_CNX891.cluster022","SACNX891_cluster022","clade10","1"
"SA_CNX891.cluster023","SACNX891_cluster023","clade10","1"
"SA_CNX891.cluster024","SACNX891_cluster024","clade10","1"
"SA_CNX891.cluster025","SACNX891_cluster025","clade10","1"
"SA_CNX891.cluster026","SACNX891_cluster026","clade10","1"
"SA_CNY011.cluster001","SACNY011_cluster001","clade10","1"
"SA_CNY011.cluster002","SACNY011_cluster002","clade10","1"
"SA_CNY011.cluster003","SACNY011_cluster003","clade10","1"
"SA_CNY011.cluster004","SACNY011_cluster004","clade10","1"
"SA_CNY011.cluster005","SACNY011_cluster005","clade10","1"
"SA_CNY011.cluster006","SACNY011_cluster006","clade10","1"
"SA_CNY011.cluster007","SACNY011_cluster007","clade10","1"
"SA_CNY011.cluster008","SACNY011_cluster008","clade10","1"
"SA_CNY011.cluster009","SACNY011_cluster009","clade10","1"
"SA_CNY011.cluster010","SACNY011_cluster010","clade10","1"
"SA_CNY011.cluster011","SACNY011_cluster011","clade10","1"
"SA_CNY011.cluster012","SACNY011_cluster012","clade10","1"
"SA_CNY011.cluster013","SACNY011_cluster013","clade10","1"
"SA_CNY011.cluster014","SACNY011_cluster014","clade10","1"
"SA_CNY011.cluster015","SACNY011_cluster015","clade10","1"
"SA_CNY011.cluster016","SACNY011_cluster016","clade10","1"
"SA_CNY011.cluster017","SACNY011_cluster017","clade10","1"
"SA_CNY011.cluster018","SACNY011_cluster018","clade10","1"
"SA_CNY011.cluster019","SACNY011_cluster019","clade10","1"
"SA_CNY011.cluster020","SACNY011_cluster020","clade10","1"
"SA_CNY011.cluster021","SACNY011_cluster021","clade10","1"
"SA_CNY011.cluster022","SACNY011_cluster022","clade10","1"
"SA_CNY011.cluster023","SACNY011_cluster023","clade10","1"
"SA_CNY011.cluster024","SACNY011_cluster024","clade10","1"
"SA_CNY011.cluster025","SACNY011_cluster025","clade10","1"
"SA_CNY011.cluster026","SACNY011_cluster026","clade10","1"
"SA_CNY011.cluster027","SACNY011_cluster027","clade10","1"
"SA_CNY011.cluster028","SACNY011_cluster028","clade10","1"
"SA_CNY011.cluster029","SACNY011_cluster029","clade10","1"
"SA_CNY011.cluster030","SACNY011_cluster030","clade10","1"
"SA_CNY011.cluster031","SACNY011_cluster031","clade10","1"
"SA_CNY230.cluster001","SACNY230_cluster001","clade10","1"
"SA_CNY230.cluster002","SACNY230_cluster002","clade10","1"
"SA_CNY230.cluster003","SACNY230_cluster003","clade10","1"
"SA_CNY230.cluster004","SACNY230_cluster004","clade10","1"
"SA_CNY230.cluster005","SACNY230_cluster005","clade10","1"
"SA_CNY230.cluster006","SACNY230_cluster006","clade10","1"
"SA_CNY230.cluster007","SACNY230_cluster007","clade10","1"
"SA_CNY230.cluster008","SACNY230_cluster008","clade10","1"
"SA_CNY230.cluster009","SACNY230_cluster009","clade10","1"
"SA_CNY230.cluster010","SACNY230_cluster010","clade10","1"
"SA_CNY230.cluster011","SACNY230_cluster011","clade10","1"
"SA_CNY230.cluster012","SACNY230_cluster012","clade10","1"
"SA_CNY230.cluster013","SACNY230_cluster013","clade10","1"
"SA_CNY230.cluster014","SACNY230_cluster014","clade10","1"
"SA_CNY230.cluster015","SACNY230_cluster015","clade10","1"
"SA_CNY230.cluster016","SACNY230_cluster016","clade10","1"
"SA_CNY230.cluster017","SACNY230_cluster017","clade10","1"
"SA_CNY230.cluster018","SACNY230_cluster018","clade10","1"
"SA_CNY230.cluster019","SACNY230_cluster019","clade10","1"
"SA_CNY230.cluster020","SACNY230_cluster020","clade10","1"
"SA_CNY230.cluster021","SACNY230_cluster021","clade10","1"
"SA_CNY230.cluster022","SACNY230_cluster022","clade10","1"
"SA_CNY230.cluster023","SACNY230_cluster023","clade10","1"
"SA_CNY230.cluster024","SACNY230_cluster024","clade10","1"
"SA_CNY230.cluster025","SACNY230_cluster025","clade10","1"
"SA_CNY230.cluster026","SACNY230_cluster026","clade10","1"
"SA_CNY230.cluster027","SACNY230_cluster027","clade10","1"
"SA_CNY230.cluster028","SACNY230_cluster028","clade10","1"
"SA_CNY230.cluster029","SACNY230_cluster029","clade10","1"
"SA_CNY230.cluster030","SACNY230_cluster030","clade10","1"
"SA_CNY230.cluster031","SACNY230_cluster031","clade10","1"
"SA_CNY230.cluster032","SACNY230_cluster032","clade10","1"
"SA_CNY230.cluster033","SACNY230_cluster033","clade10","1"
"SA_CNY230.cluster034","SACNY230_cluster034","clade10","1"
"SA_CNY231.cluster001","SACNY231_cluster001","clade10","1"
"SA_CNY231.cluster002","SACNY231_cluster002","clade10","1"
"SA_CNY231.cluster003","SACNY231_cluster003","clade10","1"
"SA_CNY231.cluster004","SACNY231_cluster004","clade10","1"
"SA_CNY231.cluster005","SACNY231_cluster005","clade10","1"
"SA_CNY231.cluster006","SACNY231_cluster006","clade10","1"
"SA_CNY231.cluster007","SACNY231_cluster007","clade10","1"
"SA_CNY231.cluster008","SACNY231_cluster008","clade10","1"
"SA_CNY231.cluster009","SACNY231_cluster009","clade10","1"
"SA_CNY231.cluster010","SACNY231_cluster010","clade10","1"
"SA_CNY231.cluster011","SACNY231_cluster011","clade10","1"
"SA_CNY231.cluster012","SACNY231_cluster012","clade10","1"
"SA_CNY231.cluster013","SACNY231_cluster013","clade10","1"
"SA_CNY231.cluster014","SACNY231_cluster014","clade10","1"
"SA_CNY231.cluster015","SACNY231_cluster015","clade10","1"
"SA_CNY231.cluster016","SACNY231_cluster016","clade10","1"
"SA_CNY231.cluster017","SACNY231_cluster017","clade10","1"
"SA_CNY231.cluster018","SACNY231_cluster018","clade10","1"
"SA_CNY231.cluster019","SACNY231_cluster019","clade10","1"
"SA_CNY231.cluster020","SACNY231_cluster020","clade10","1"
"SA_CNY231.cluster021","SACNY231_cluster021","clade10","1"
"SA_CNY231.cluster022","SACNY231_cluster022","clade10","1"
"SA_CNY231.cluster023","SACNY231_cluster023","clade10","1"
"SA_CNY231.cluster024","SACNY231_cluster024","clade10","1"
"SA_CNY231.cluster025","SACNY231_cluster025","clade10","1"
"SA_CNY231.cluster026","SACNY231_cluster026","clade10","1"
"SA_CNY231.cluster027","SACNY231_cluster027","clade10","1"
"SA_CNY231.cluster028","SACNY231_cluster028","clade10","1"
"SA_CNY234.cluster001","SACNY234_cluster001","clade10","1"
"SA_CNY234.cluster002","SACNY234_cluster002","clade10","1"
"SA_CNY234.cluster003","SACNY234_cluster003","clade10","1"
"SA_CNY234.cluster004","SACNY234_cluster004","clade10","1"
"SA_CNY234.cluster005","SACNY234_cluster005","clade10","1"
"SA_CNY234.cluster006","SACNY234_cluster006","clade10","1"
"SA_CNY234.cluster007","SACNY234_cluster007","clade10","1"
"SA_CNY234.cluster008","SACNY234_cluster008","clade10","1"
"SA_CNY234.cluster009","SACNY234_cluster009","clade10","1"
"SA_CNY234.cluster010","SACNY234_cluster010","clade10","1"
"SA_CNY234.cluster011","SACNY234_cluster011","clade10","1"
