Id,Label,clade,size,gcf.num,modularity_class
SaCNX481_PM.contig_9.region001,SaCNX481_PM_c9_001,arenicola,1,GCF2165,M9
SaCNY694_YU.contig_12.region001,SaCNY694_YU_c12_001,arenicola,1,GCF2165,M9
SaCNQ748_GU.contig_15.region002,SaCNQ748_GU_c15_002,arenicola,1,GCF2165,M9
SaCNS325_PL.contig_16.region002,SaCNS325_PL_c16_002,arenicola,1,GCF2558,M9
SaCNS820_FJ.contig_12.region002,SaCNS820_FJ_c12_002,arenicola,1,GCF2165,M9
SaCNS296_PL.contig_3.region002,SaCNS296_PL_c3_002,arenicola,1,GCF2558,M9
SaCNY256_FJ.contig_5.region001,SaCNY256_FJ_c5_001,arenicola,1,GCF2165,M9
SaCNS299_PL.contig_12.region001,SaCNS299_PL_c12_001,arenicola,1,GCF2165,M9
SaCNT859_HI.contig_14.region001,SaCNT859_HI_c14_001,arenicola,1,GCF2165,M9
SaCNX508_PM.contig_9.region001,SaCNX508_PM_c9_001,arenicola,1,GCF2165,M9
SaCNS744_FJ.contig_13.region002,SaCNS744_FJ_c13_002,arenicola,1,GCF2165,M9
SaCNY237_FJ.contig_8.region001,SaCNY237_FJ_c8_001,arenicola,1,GCF2558,M9
SaCNR921_PL.contig_11.region002,SaCNR921_PL_c11_002,arenicola,1,GCF2165,M9
SaCNY685_YU.contig_5.region001,SaCNY685_YU_c5_001,arenicola,1,GCF2558,M9
SaCNS243_PL.contig_14.region001,SaCNS243_PL_c14_001,arenicola,1,GCF2165,M9
SaCNY231_FJ.contig_11.region002,SaCNY231_FJ_c11_002,arenicola,1,GCF2165,M9
SaCNY230_FJ.contig_13.region002,SaCNY230_FJ_c13_002,arenicola,1,GCF2165,M9
SaCNS051_PL.contig_10.region001,SaCNS051_PL_c10_001,arenicola,1,GCF2165,M9
SaCNH718_RS.contig_12.region001,SaCNH718_RS_c12_001,arenicola,1,GCF2165,M9
SaCNT849_HI.contig_9.region002,SaCNT849_HI_c9_002,arenicola,1,GCF2558,M9
SaCNH964_SC.contig_10.region002,SaCNH964_SC_c10_002,arenicola,1,GCF2165,M9
SaCNT005_FJ.contig_13.region001,SaCNT005_FJ_c13_001,arenicola,1,GCF2165,M9
SaCNY280_FJ.contig_13.region001,SaCNY280_FJ_c13_001,arenicola,1,GCF2558,M9
SaDSM45545_FJ.contig_0.region026,SaDSM45545_FJ_c0_026,arenicola,1,GCF2558,M9
SaCNX814_PM.contig_11.region001,SaCNX814_PM_c11_001,arenicola,1,GCF2165,M9
SaCNT799_HI.contig_9.region002,SaCNT799_HI_c9_002,arenicola,1,GCF2558,M9
SaCNH962_SC.contig_25.region002,SaCNH962_SC_c25_002,arenicola,1,GCF2165,M9
SaCNT798_HI.contig_13.region002,SaCNT798_HI_c13_002,arenicola,1,GCF2558,M9
SaCNQ884_GU.contig_40.region001,SaCNQ884_GU_c40_001,arenicola,1,GCF2165,M9
SaCNH643_BA.contig_0.region002,SaCNH643_BA_c0_002,arenicola,1,GCF2165,M9
SaCNH877_BA.contig_7.region001,SaCNH877_BA_c7_001,arenicola,1,GCF2165,M9
SaCNH646_BA.contig_6.region002,SaCNH646_BA_c6_002,arenicola,1,GCF2165,M9
SaCNY282_FJ.contig_18.region002,SaCNY282_FJ_c18_002,arenicola,1,GCF2165,M9
SaCNH713_RS.contig_7.region002,SaCNH713_RS_c7_002,arenicola,1,GCF2165,M9
SaCNR425_GU.contig_21.region001,SaCNR425_GU_c21_001,arenicola,1,GCF2165,M9
SaCNB458_BA.contig_6.region001,SaCNB458_BA_c6_001,arenicola,1,GCF2165,M9
SaCNY244_FJ.contig_10.region001,SaCNY244_FJ_c10_001,arenicola,1,GCF2558,M9
SaCNH963_SC.contig_3.region003,SaCNH963_SC_c3_003,arenicola,1,GCF2165,M9
SaCNH996B_SC.contig_81.region001,SaCNH996B_SC_c81_001,arenicola,1,GCF2165,M9
SaCNS205_PL.contig_0.region007,SaCNS205_PL_c0_007,arenicola,1,GCF2165,M9
SaCNS848_FJ.contig_27.region002,SaCNS848_FJ_c27_002,arenicola,1,GCF2165,M9
SaCNP105_SC.contig_11.region002,SaCNP105_SC_c11_002,arenicola,1,GCF2165,M9
SaCNY260_FJ.contig_0.region002,SaCNY260_FJ_c0_002,arenicola,1,GCF2558,M9
SaCNB527_BA.contig_28.region001,SaCNB527_BA_c28_001,arenicola,1,GCF2165,M9
SaCNS673_FJ.contig_11.region001,SaCNS673_FJ_c11_001,arenicola,1,GCF2165,M9
SaCNY486_PV.contig_62.region001,SaCNY486_PV_c62_001,arenicola,1,GCF2165,M9
SaCNP193_SC.contig_11.region001,SaCNP193_SC_c11_001,arenicola,1,GCF2165,M9
SaCNH941_SC.contig_10.region002,SaCNH941_SC_c10_002,arenicola,1,GCF2165,M9
SaCNS342_FJ.contig_11.region002,SaCNS342_FJ_c11_002,arenicola,1,GCF2165,M9
SaCNT857_HI.contig_9.region002,SaCNT857_HI_c9_002,arenicola,1,GCF2165,M9
SaCNY690_YU.contig_68.region001,SaCNY690_YU_c68_001,arenicola,1,GCF2165,M9
SaCNX482_PM.contig_10.region002,SaCNX482_PM_c10_002,arenicola,1,GCF2165,M9
SaCNY679_YU.contig_3.region001,SaCNY679_YU_c3_001,arenicola,1,GCF2165,M9
SaCNY011_BA.contig_6.region001,SaCNY011_BA_c6_001,arenicola,1,GCF2165,M9
SaCNT850_HI.contig_10.region001,SaCNT850_HI_c10_001,arenicola,1,GCF2558,M9
SaCNT800_HI.contig_13.region001,SaCNT800_HI_c13_001,arenicola,1,GCF2558,M9
SaCNH905_BA.contig_0.region001,SaCNH905_BA_c0_001,arenicola,1,GCF2165,M9
SaCNR107_GU.contig_8.region001,SaCNR107_GU_c8_001,arenicola,1,GCF2165,M9
SaCNY234_FJ.contig_1.region001,SaCNY234_FJ_c1_001,arenicola,1,GCF2165,M9
StCNS416_BA.contig_0.region001,StCNS416_BA_c0_001,tropica,1,GCF4607,M10
StCNY678_YU.contig_0.region002,StCNY678_YU_c0_002,tropica,1,GCF4607,M10
SaCNX481_PM.contig_28.region001,SaCNX481_PM_c28_001,arenicola,1,GCF3040,M10
SpCNT854_HI.contig_56.region001,SpCNT854_HI_c56_001,oceanensis,1,GCF3564,M10
SpCNH732_RS.contig_5.region001,SpCNH732_RS_c5_001,pacifica,1,GCF3564,M10
SaCNT800_HI.contig_23.region001,SaCNT800_HI_c23_001,arenicola,1,GCF3040,M10
SpCNY673_MD.contig_10.region001,SpCNY673_MD_c10_001,oceanensis,1,GCF3564,M10
SaCNY690_YU.contig_13.region001,SaCNY690_YU_c13_001,arenicola,1,GCF3564,M10
SpCNY666_MD.contig_8.region001,SpCNY666_MD_c8_001,goodfellowii,1,GCF3564,M10
SaCNT859_HI.contig_33.region001,SaCNT859_HI_c33_001,arenicola,1,GCF3070,M10
SpCNR894_PL.contig_8.region001,SpCNR894_PL_c8_001,pacifica,1,GCF3564,M10
SaCNT857_HI.contig_10.region001,SaCNT857_HI_c10_001,arenicola,1,GCF3040,M10
SpCNS103_PL.contig_8.region001,SpCNS103_PL_c8_001,pacifica,1,GCF3564,M10
SpCNY331_SC.contig_8.region001,SpCNY331_SC_c8_001,pacifica,1,GCF3564,M10
SaCNT799_HI.contig_29.region001,SaCNT799_HI_c29_001,arenicola,1,GCF3040,M10
SpCNS055_PL.contig_5.region001,SpCNS055_PL_c5_001,vitiensis,1,GCF3564,M10
SaCNS296_PL.contig_24.region001,SaCNS296_PL_c24_001,arenicola,1,GCF3070,M10
SaCNS299_PL.contig_26.region001,SaCNS299_PL_c26_001,arenicola,1,GCF3070,M10
SaCNY234_FJ.contig_15.region001,SaCNY234_FJ_c15_001,arenicola,1,GCF3040,M10
SpDSM45547_FJ.contig_0.region004,SpDSM45547_FJ_c0_004,oceanensis,1,GCF3564,M10
SpCNR114_GU.contig_5.region001,SpCNR114_GU_c5_001,pacifica,1,GCF3564,M10
SpCNT569_FJ.contig_9.region001,SpCNT569_FJ_c9_001,fenicalii,1,GCF4607,M10
StCNR699_BA.contig_13.region001,StCNR699_BA_c13_001,tropica,1,GCF4607,M10
SpCNT084_FJ.contig_10.region001,SpCNT084_FJ_c10_001,pacifica,1,GCF3564,M10
SpCNT403_FJ.contig_9.region001,SpCNT403_FJ_c9_001,oceanensis,1,GCF3564,M10
StCNS197_BA.contig_5.region001,StCNS197_BA_c5_001,tropica,1,GCF4607,M10
SaCNY256_FJ.contig_14.region001,SaCNY256_FJ_c14_001,arenicola,1,GCF3070,M10
SaCNY694_YU.contig_28.region001,SaCNY694_YU_c28_001,arenicola,1,GCF3040,M10
SpCNT609_FJ.contig_4.region001,SpCNT609_FJ_c4_001,pacifica,1,GCF3564,M10
SaCNY230_FJ.contig_23.region001,SaCNY230_FJ_c23_001,arenicola,1,GCF3040,M10
SpDSM45544_FJ.contig_0.region016,SpDSM45544_FJ_c0_016,pacifica,1,GCF3564,M10
SpCNY202_SC.contig_5.region001,SpCNY202_SC_c5_001,cortesiana,1,GCF3564,M10
SaCNH877_BA.contig_28.region001,SaCNH877_BA_c28_001,arenicola,1,GCF3070,M10
SaCNQ884_GU.contig_22.region001,SaCNQ884_GU_c22_001,arenicola,1,GCF3040,M10
SpCNR510_GU.contig_7.region001,SpCNR510_GU_c7_001,pacifica,1,GCF3564,M10
SpCNY330_SC.contig_5.region001,SpCNY330_SC_c5_001,pacifica,1,GCF3564,M10
BGC0001077.1,Alkyl-O-Dihydrogeranyl-Methoxyhydroquinones,knownBGC,5,GCF4607,M10
SpCNT851_HI.contig_7.region001,SpCNT851_HI_c7_001,pacifica,1,GCF3564,M10
SpDSM45549_FJ.contig_0.region009,SpDSM45549_FJ_c0_009,mooreana,1,GCF3564,M10
SaCNY237_FJ.contig_14.region001,SaCNY237_FJ_c14_001,arenicola,1,GCF3040,M10
StCNB476_BA.contig_8.region001,StCNB476_BA_c8_001,tropica,1,GCF4607,M10
SpCNT855_HI.contig_4.region001,SpCNT855_HI_c4_001,pacifica,1,GCF3564,M10
SaCNY282_FJ.contig_19.region001,SaCNY282_FJ_c19_001,arenicola,1,GCF3070,M10
SpCNS860_FJ.contig_10.region001,SpCNS860_FJ_c10_001,oceanensis,1,GCF4607,M10
SpCNT045_FJ.contig_12.region001,SpCNT045_FJ_c12_001,oceanensis,1,GCF3564,M10
SpCNY239_FJ.contig_8.region001,SpCNY239_FJ_c8_001,pacifica,1,GCF3564,M10
SaCNH643_BA.contig_24.region001,SaCNH643_BA_c24_001,arenicola,1,GCF3070,M10
SaCNS325_PL.contig_24.region001,SaCNS325_PL_c24_001,arenicola,1,GCF3040,M10
SpCNT001_FJ.contig_8.region001,SpCNT001_FJ_c8_001,pacifica,1,GCF3564,M10
SpCNS237_PL.contig_1.region002,SpCNS237_PL_c1_002,mooreana,1,GCF3564,M10
SpCNQ768_GU.contig_12.region001,SpCNQ768_GU_c12_001,pacifica,1,GCF4607,M10
SaCNX508_PM.contig_30.region001,SaCNX508_PM_c30_001,arenicola,1,GCF3040,M10
SaCNY486_PV.contig_44.region001,SaCNY486_PV_c44_001,arenicola,1,GCF3070,M10
SaCNX891_PM.contig_18.region001,SaCNX891_PM_c18_001,arenicola,1,GCF3070,M10
StCNT261_BA.contig_15.region001,StCNT261_BA_c15_001,tropica,1,GCF4607,M10
SaCNB458_BA.contig_19.region001,SaCNB458_BA_c19_001,arenicola,1,GCF3070,M10
SaCNH963_SC.contig_54.region001,SaCNH963_SC_c54_001,arenicola,1,GCF3040,M10
SaCNY685_YU.contig_27.region001,SaCNY685_YU_c27_001,arenicola,1,GCF3070,M10
SpCNY703_MD.contig_15.region001,SpCNY703_MD_c15_001,oceanensis,1,GCF3564,M10
SpDSM45543_FJ.contig_0.region024,SpDSM45543_FJ_c0_024,oceanensis,1,GCF4607,M10
SaCNP105_SC.contig_28.region001,SaCNP105_SC_c28_001,arenicola,1,GCF3040,M10
SpCNT131_FJ.contig_2.region002,SpCNT131_FJ_c2_002,pacifica,1,GCF3564,M10
SaCNH962_SC.contig_50.region001,SaCNH962_SC_c50_001,arenicola,1,GCF3040,M10
SaCNY280_FJ.contig_27.region001,SaCNY280_FJ_c27_001,arenicola,1,GCF3070,M10
SpCNY498_PV.contig_9.region001,SpCNY498_PV_c9_001,pacifica,1,GCF3564,M10
SpCNY363_SC.contig_4.region001,SpCNY363_SC_c4_001,pacifica,1,GCF3564,M10
SaCNS848_FJ.contig_16.region001,SaCNS848_FJ_c16_001,arenicola,1,GCF3070,M10
SpCNT603_FJ.contig_8.region001,SpCNT603_FJ_c8_001,pacifica,1,GCF3564,M10
SpCNT003_FJ.contig_8.region001,SpCNT003_FJ_c8_001,pacifica,1,GCF3564,M10
SaCNH646_BA.contig_23.region001,SaCNH646_BA_c23_001,arenicola,1,GCF3070,M10
SaCNS820_FJ.contig_13.region001,SaCNS820_FJ_c13_001,arenicola,1,GCF3040,M10
SpCNR942_PL.contig_2.region001,SpCNR942_PL_c2_001,fenicalii,1,GCF3564,M10
SaCNY260_FJ.contig_20.region001,SaCNY260_FJ_c20_001,arenicola,1,GCF3070,M10
StCNB440_BA.contig_0.region016,StCNB440_BA_c0_016,tropica,1,GCF4607,M10
SaCNH996B_SC.contig_63.region001,SaCNH996B_SC_c63_001,arenicola,1,GCF3040,M10
StCNY012_BA.contig_6.region001,StCNY012_BA_c6_001,tropica,1,GCF4607,M10
SpDSM45548_FJ.contig_1.region009,SpDSM45548_FJ_c1_009,vitiensis,1,GCF3564,M10
SaCNQ748_GU.contig_14.region001,SaCNQ748_GU_c14_001,arenicola,1,GCF3040,M10
SaDSM45545_FJ.contig_0.region018,SaDSM45545_FJ_c0_018,arenicola,1,GCF3070,M10
StCNT250_BA.contig_3.region001,StCNT250_BA_c3_001,tropica,1,GCF4607,M10
SaCNH996_SC.contig_57.region001,SaCNH996_SC_c57_001,arenicola,1,GCF3040,M10
SaCNY231_FJ.contig_21.region001,SaCNY231_FJ_c21_001,arenicola,1,GCF3040,M10
SpCNT584_FJ.contig_50.region001,SpCNT584_FJ_c50_001,oceanensis,1,GCF3564,M10
SpCNT796_HI.contig_6.region001,SpCNT796_HI_c6_001,pacifica,1,GCF3564,M10
SpCNY646_RS.contig_1.region001,SpCNY646_RS_c1_001,mooreana,1,GCF3564,M10
StCNB536_BA.contig_7.region001,StCNB536_BA_c7_001,tropica,1,GCF4607,M10
SaCNX482_PM.contig_33.region001,SaCNX482_PM_c33_001,arenicola,1,GCF3070,M10
SaCNY011_BA.contig_28.region001,SaCNY011_BA_c28_001,arenicola,1,GCF3040,M10
SaCNS205_PL.contig_0.region025,SaCNS205_PL_c0_025,arenicola,1,GCF3070,M10
SaCNX814_PM.contig_14.region001,SaCNX814_PM_c14_001,arenicola,1,GCF3040,M10
SaCNR921_PL.contig_9.region001,SaCNR921_PL_c9_001,arenicola,1,GCF3040,M10
SaCNT850_HI.contig_31.region001,SaCNT850_HI_c31_001,arenicola,1,GCF3040,M10
SaCNR425_GU.contig_16.region001,SaCNR425_GU_c16_001,arenicola,1,GCF3040,M10
SpCNS801_FJ.contig_1.region001,SpCNS801_FJ_c1_001,vitiensis,1,GCF3564,M10
SaCNH964_SC.contig_30.region001,SaCNH964_SC_c30_001,arenicola,1,GCF3070,M10
SaCNS243_PL.contig_24.region001,SaCNS243_PL_c24_001,arenicola,1,GCF3070,M10
SaCNH718_RS.contig_22.region001,SaCNH718_RS_c22_001,arenicola,1,GCF3070,M10
SpCNS996_FJ.contig_12.region001,SpCNS996_FJ_c12_001,oceanensis,1,GCF3564,M10
SaCNY679_YU.contig_15.region001,SaCNY679_YU_c15_001,arenicola,1,GCF3070,M10
SaCNY244_FJ.contig_12.region001,SaCNY244_FJ_c12_001,arenicola,1,GCF3040,M10
StCNH898_BA.contig_8.region001,StCNH898_BA_c8_001,tropica,1,GCF4607,M10
SpCNT029_FJ.contig_2.region001,SpCNT029_FJ_c2_001,oceanensis,1,GCF3564,M10
SaCNS673_FJ.contig_18.region001,SaCNS673_FJ_c18_001,arenicola,1,GCF3040,M10
SpCNT124_FJ.contig_32.region001,SpCNT124_FJ_c32_001,oceanensis,1,GCF3564,M10
SaCNS051_PL.contig_29.region001,SaCNS051_PL_c29_001,arenicola,1,GCF3040,M10
SaCNT798_HI.contig_27.region001,SaCNT798_HI_c27_001,arenicola,1,GCF3070,M10
SaCNP193_SC.contig_28.region001,SaCNP193_SC_c28_001,arenicola,1,GCF3070,M10
SaCNH713_RS.contig_18.region001,SaCNH713_RS_c18_001,arenicola,1,GCF3070,M10
StCNY681_YU.contig_9.region001,StCNY681_YU_c9_001,tropica,1,GCF4607,M10
SaCNS744_FJ.contig_25.region001,SaCNS744_FJ_c25_001,arenicola,1,GCF3070,M10
SaCNT005_FJ.contig_29.region001,SaCNT005_FJ_c29_001,arenicola,1,GCF3070,M10
SaCNT849_HI.contig_24.region001,SaCNT849_HI_c24_001,arenicola,1,GCF3040,M10
SaCNB527_BA.contig_14.region001,SaCNB527_BA_c14_001,arenicola,1,GCF3040,M10
SaCNR107_GU.contig_7.region001,SaCNR107_GU_c7_001,arenicola,1,GCF3070,M10
SpCNT133_FJ.contig_9.region001,SpCNT133_FJ_c9_001,pacifica,1,GCF3564,M10
SaCNH941_SC.contig_28.region001,SaCNH941_SC_c28_001,arenicola,1,GCF3070,M10
SpCNR909_PL.contig_12.region001,SpCNR909_PL_c12_001,pacifica,1,GCF3564,M10
SaCNH905_BA.contig_21.region001,SaCNH905_BA_c21_001,arenicola,1,GCF3070,M10
SaCNS342_FJ.contig_24.region001,SaCNS342_FJ_c24_001,arenicola,1,GCF3040,M10
SaCNH713_RS.contig_7.region001,SaCNH713_RS_c7_001,arenicola,1,GCF2557,M11
SaCNS051_PL.contig_10.region002,SaCNS051_PL_c10_002,arenicola,1,GCF2557,M11
SaCNY260_FJ.contig_0.region001,SaCNY260_FJ_c0_001,arenicola,1,GCF2557,M11
SaDSM45545_FJ.contig_0.region025,SaDSM45545_FJ_c0_025,arenicola,1,GCF2557,M11
SaCNT849_HI.contig_9.region001,SaCNT849_HI_c9_001,arenicola,1,GCF2557,M11
SaCNY690_YU.contig_49.region001,SaCNY690_YU_c49_001,arenicola,1,GCF2557,M11
SaCNT798_HI.contig_13.region001,SaCNT798_HI_c13_001,arenicola,1,GCF2557,M11
SaCNY011_BA.contig_6.region002,SaCNY011_BA_c6_002,arenicola,1,GCF2557,M11
SaCNH962_SC.contig_25.region001,SaCNH962_SC_c25_001,arenicola,1,GCF2557,M11
SaCNX508_PM.contig_9.region002,SaCNX508_PM_c9_002,arenicola,1,GCF2557,M11
SaCNS848_FJ.contig_27.region001,SaCNS848_FJ_c27_001,arenicola,1,GCF2557,M11
SaCNH905_BA.contig_0.region002,SaCNH905_BA_c0_002,arenicola,1,GCF2557,M11
SaCNY244_FJ.contig_10.region002,SaCNY244_FJ_c10_002,arenicola,1,GCF2557,M11
SaCNB458_BA.contig_25.region001,SaCNB458_BA_c25_001,arenicola,1,GCF2557,M11
SaCNH646_BA.contig_6.region001,SaCNH646_BA_c6_001,arenicola,1,GCF2557,M11
SaCNY230_FJ.contig_13.region001,SaCNY230_FJ_c13_001,arenicola,1,GCF2557,M11
SaCNQ884_GU.contig_28.region001,SaCNQ884_GU_c28_001,arenicola,1,GCF2557,M11
SaCNS299_PL.contig_12.region002,SaCNS299_PL_c12_002,arenicola,1,GCF2557,M11
SaCNY685_YU.contig_22.region001,SaCNY685_YU_c22_001,arenicola,1,GCF2557,M11
SaCNH718_RS.contig_24.region001,SaCNH718_RS_c24_001,arenicola,1,GCF2557,M11
SaCNX481_PM.contig_9.region002,SaCNX481_PM_c9_002,arenicola,1,GCF2557,M11
BGC0000137.1,Rifamycin,knownBGC,5,GCF3433,M11
SaCNT800_HI.contig_13.region002,SaCNT800_HI_c13_002,arenicola,1,GCF2557,M11
SaCNH643_BA.contig_0.region001,SaCNH643_BA_c0_001,arenicola,1,GCF2557,M11
SaCNY486_PV.contig_25.region001,SaCNY486_PV_c25_001,arenicola,1,GCF2557,M11
SaCNY282_FJ.contig_18.region001,SaCNY282_FJ_c18_001,arenicola,1,GCF2557,M11
SaCNH941_SC.contig_10.region001,SaCNH941_SC_c10_001,arenicola,1,GCF2557,M11
SaCNT850_HI.contig_10.region002,SaCNT850_HI_c10_002,arenicola,1,GCF2557,M11
SaCNH877_BA.contig_7.region002,SaCNH877_BA_c7_002,arenicola,1,GCF2557,M11
SaCNX482_PM.contig_10.region001,SaCNX482_PM_c10_001,arenicola,1,GCF2557,M11
SaCNP105_SC.contig_11.region001,SaCNP105_SC_c11_001,arenicola,1,GCF2557,M11
SaCNT859_HI.contig_14.region002,SaCNT859_HI_c14_002,arenicola,1,GCF2557,M11
SaCNR107_GU.contig_8.region002,SaCNR107_GU_c8_002,arenicola,1,GCF2557,M11
SaCNY256_FJ.contig_5.region002,SaCNY256_FJ_c5_002,arenicola,1,GCF2557,M11
SaCNX814_PM.contig_11.region002,SaCNX814_PM_c11_002,arenicola,1,GCF2557,M11
SaCNH964_SC.contig_10.region001,SaCNH964_SC_c10_001,arenicola,1,GCF2557,M11
SaCNY679_YU.contig_3.region002,SaCNY679_YU_c3_002,arenicola,1,GCF2557,M11
SaCNS243_PL.contig_14.region002,SaCNS243_PL_c14_002,arenicola,1,GCF2557,M11
SaCNT005_FJ.contig_13.region002,SaCNT005_FJ_c13_002,arenicola,1,GCF2557,M11
SaCNY234_FJ.contig_22.region001,SaCNY234_FJ_c22_001,arenicola,1,GCF2557,M11
SaCNS342_FJ.contig_11.region001,SaCNS342_FJ_c11_001,arenicola,1,GCF2557,M11
SaCNY231_FJ.contig_11.region001,SaCNY231_FJ_c11_001,arenicola,1,GCF2557,M11
SaCNR921_PL.contig_11.region001,SaCNR921_PL_c11_001,arenicola,1,GCF2557,M11
SaCNS205_PL.contig_0.region006,SaCNS205_PL_c0_006,arenicola,1,GCF2557,M11
SaCNS744_FJ.contig_13.region001,SaCNS744_FJ_c13_001,arenicola,1,GCF2557,M11
SaCNH996_SC.contig_31.region001,SaCNH996_SC_c31_001,arenicola,1,GCF2557,M11
SaCNS325_PL.contig_16.region001,SaCNS325_PL_c16_001,arenicola,1,GCF2557,M11
SaCNT799_HI.contig_9.region001,SaCNT799_HI_c9_001,arenicola,1,GCF2557,M11
SaCNS673_FJ.contig_11.region002,SaCNS673_FJ_c11_002,arenicola,1,GCF2557,M11
SaCNX891_PM.contig_11.region001,SaCNX891_PM_c11_001,arenicola,1,GCF2557,M11
SaCNS820_FJ.contig_12.region001,SaCNS820_FJ_c12_001,arenicola,1,GCF2557,M11
SaCNH996B_SC.contig_34.region001,SaCNH996B_SC_c34_001,arenicola,1,GCF2557,M11
SaCNP193_SC.contig_11.region002,SaCNP193_SC_c11_002,arenicola,1,GCF2557,M11
SaCNS744_FJ.contig_1.region001,SaCNS744_FJ_c1_001,arenicola,1,GCF3433,M11
SaCNY685_YU.contig_1.region002,SaCNY685_YU_c1_002,arenicola,1,GCF3433,M11
SaCNY237_FJ.contig_8.region002,SaCNY237_FJ_c8_002,arenicola,1,GCF2557,M11
SaCNT857_HI.contig_9.region001,SaCNT857_HI_c9_001,arenicola,1,GCF2557,M11
SaCNY694_YU.contig_31.region001,SaCNY694_YU_c31_001,arenicola,1,GCF2557,M11
SaCNS296_PL.contig_3.region001,SaCNS296_PL_c3_001,arenicola,1,GCF2557,M11
SaCNQ748_GU.contig_15.region001,SaCNQ748_GU_c15_001,arenicola,1,GCF2557,M11
SaCNR425_GU.contig_21.region002,SaCNR425_GU_c21_002,arenicola,1,GCF2557,M11
SaCNQ748_GU.contig_34.region001,SaCNQ748_GU_c34_001,arenicola,1,GCF3433,M11
SaCNY280_FJ.contig_13.region002,SaCNY280_FJ_c13_002,arenicola,1,GCF2557,M11
SaCNR107_GU.contig_0.region001,SaCNR107_GU_c0_001,arenicola,1,GCF3433,M11
SaCNR921_PL.contig_6.region001,SaCNR921_PL_c6_001,arenicola,1,GCF3433,M11
BGC0001287.1,ChaxamycinA/chaxamycinB/chaxamycinC/chaxamycinD,knownBGC,5,GCF2557,M11
SpCNH732_RS.contig_2.region001,SpCNH732_RS_c2_001,pacifica,1,GCF3953,M12
SpCNQ768_GU.contig_1.region001,SpCNQ768_GU_c1_001,pacifica,1,GCF4733,M12
SpCNR114_GU.contig_11.region001,SpCNR114_GU_c11_001,pacifica,1,GCF3953,M12
SpDSM45544_FJ.contig_0.region010,SpDSM45544_FJ_c0_010,pacifica,1,GCF3953,M12
StCNB440_BA.contig_0.region005,StCNB440_BA_c0_005,tropica,1,GCF4733,M12
StCNR699_BA.contig_5.region001,StCNR699_BA_c5_001,tropica,1,GCF4733,M12
SpCNR909_PL.contig_10.region001,SpCNR909_PL_c10_001,pacifica,1,GCF3953,M12
SpCNY498_PV.contig_2.region001,SpCNY498_PV_c2_001,pacifica,1,GCF3953,M12
SpCNT131_FJ.contig_2.region001,SpCNT131_FJ_c2_001,pacifica,1,GCF3953,M12
SpCNY666_MD.contig_0.region002,SpCNY666_MD_c0_002,goodfellowii,1,GCF3953,M12
StCNB476_BA.contig_6.region001,StCNB476_BA_c6_001,tropica,1,GCF4733,M12
StCNT250_BA.contig_5.region001,StCNT250_BA_c5_001,tropica,1,GCF4733,M12
StCNY678_YU.contig_7.region001,StCNY678_YU_c7_001,tropica,1,GCF4733,M12
SpCNR894_PL.contig_1.region002,SpCNR894_PL_c1_002,pacifica,1,GCF3953,M12
SpCNT124_FJ.contig_6.region001,SpCNT124_FJ_c6_001,oceanensis,1,GCF3953,M12
SpCNT609_FJ.contig_0.region001,SpCNT609_FJ_c0_001,pacifica,1,GCF3953,M12
StCNS197_BA.contig_6.region001,StCNS197_BA_c6_001,tropica,1,GCF4733,M12
SpCNT084_FJ.contig_2.region001,SpCNT084_FJ_c2_001,pacifica,1,GCF3953,M12
SpCNY331_SC.contig_24.region001,SpCNY331_SC_c24_001,pacifica,1,GCF3953,M12
StCNY012_BA.contig_0.region001,StCNY012_BA_c0_001,tropica,1,GCF4733,M12
SpCNT855_HI.contig_33.region001,SpCNT855_HI_c33_001,pacifica,1,GCF3953,M12
StCNS416_BA.contig_4.region001,StCNS416_BA_c4_001,tropica,1,GCF4733,M12
SpCNS103_PL.contig_1.region001,SpCNS103_PL_c1_001,pacifica,1,GCF3953,M12
SpCNS237_PL.contig_1.region001,SpCNS237_PL_c1_001,mooreana,1,GCF4733,M12
SpCNY330_SC.contig_2.region001,SpCNY330_SC_c2_001,pacifica,1,GCF3953,M12
StCNH898_BA.contig_4.region001,StCNH898_BA_c4_001,tropica,1,GCF4733,M12
SpCNT003_FJ.contig_42.region001,SpCNT003_FJ_c42_001,pacifica,1,GCF3953,M12
SpCNY202_SC.contig_16.region001,SpCNY202_SC_c16_001,cortesiana,1,GCF3953,M12
SpCNT133_FJ.contig_20.region001,SpCNT133_FJ_c20_001,pacifica,1,GCF3953,M12
SpCNR510_GU.contig_1.region001,SpCNR510_GU_c1_001,pacifica,1,GCF3953,M12
SpCNY363_SC.contig_3.region001,SpCNY363_SC_c3_001,pacifica,1,GCF3953,M12
SpCNY239_FJ.contig_0.region001,SpCNY239_FJ_c0_001,pacifica,1,GCF3953,M12
StCNY681_YU.contig_6.region001,StCNY681_YU_c6_001,tropica,1,GCF4733,M12
StCNB536_BA.contig_2.region001,StCNB536_BA_c2_001,tropica,1,GCF4733,M12
SpCNY646_RS.contig_2.region001,SpCNY646_RS_c2_001,mooreana,1,GCF4733,M12
StCNT261_BA.contig_5.region001,StCNT261_BA_c5_001,tropica,1,GCF4733,M12
SpCNT603_FJ.contig_10.region001,SpCNT603_FJ_c10_001,pacifica,1,GCF3953,M12
SpCNT001_FJ.contig_11.region001,SpCNT001_FJ_c11_001,pacifica,1,GCF3953,M12
