Id	Label	clade	module	gcf.num	mod2gcf	bigscape.class	predicted.type
SpCNR510_GU.contig_39.region001	SpCNR510_GU_c39_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
StCNT250_BA.contig_1.region001	StCNT250_BA_c1_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
StCNR699_BA.contig_2.region001	StCNR699_BA_c2_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNT131_FJ.contig_19.region001	SpCNT131_FJ_c19_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNT603_FJ.contig_28.region001	SpCNT603_FJ_c28_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNT029_FJ.contig_0.region011	SpCNT029_FJ_c0_011	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SaCNP105_SC.contig_25.region001	SaCNP105_SC_c25_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNQ768_GU.contig_2.region001	SpCNQ768_GU_c2_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpDSM45549_FJ.contig_0.region011	SpDSM45549_FJ_c0_011	mooreana	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNT131_FJ.contig_33.region001	SpCNT131_FJ_c33_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNY331_SC.contig_1.region001	SpCNY331_SC_c1_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SpCNT609_FJ.contig_55.region001	SpCNT609_FJ_c55_001	pacifica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNT851_HI.contig_37.region001	SpCNT851_HI_c37_001	pacifica	M19	GCF4370	M19_GCF4370	PKSI	T1PKS
SpCNR510_GU.contig_30.region001	SpCNR510_GU_c30_001	pacifica	M19	GCF4370	M19_GCF4370	PKSI	T1PKS
SpCNT855_HI.contig_13.region001	SpCNT855_HI_c13_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SpDSM45543_FJ.contig_0.region016	SpDSM45543_FJ_c0_016	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpDSM45544_FJ.contig_0.region002	SpDSM45544_FJ_c0_002	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SpCNR894_PL.contig_17.region001	SpCNR894_PL_c17_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
StCNY678_YU.contig_5.region001	StCNY678_YU_c5_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNS103_PL.contig_4.region002	SpCNS103_PL_c4_002	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SaCNH964_SC.contig_25.region001	SaCNH964_SC_c25_001	arenicola	M19	GCF4370	M19_GCF4370	PKSI	T1PKS
SpCNH732_RS.contig_4.region001	SpCNH732_RS_c4_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNT855_HI.contig_44.region001	SpCNT855_HI_c44_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNY239_FJ.contig_20.region001	SpCNY239_FJ_c20_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNH732_RS.contig_31.region001	SpCNH732_RS_c31_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpDSM45544_FJ.contig_0.region001	SpDSM45544_FJ_c0_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
StCNH898_BA.contig_42.region001	StCNH898_BA_c42_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNT124_FJ.contig_12.region001	SpCNT124_FJ_c12_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpCNT045_FJ.contig_11.region001	SpCNT045_FJ_c11_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpCNT584_FJ.contig_12.region001	SpCNT584_FJ_c12_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpCNY330_SC.contig_74.region001	SpCNY330_SC_c74_001	pacifica	M19	GCF4370	M19_GCF4370	PKSI	T1PKS
SpCNT403_FJ.contig_10.region002	SpCNT403_FJ_c10_002	oceanensis	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNT001_FJ.contig_36.region001	SpCNT001_FJ_c36_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNY363_SC.contig_33.region001	SpCNY363_SC_c33_001	pacifica	M19	GCF4370	M19_GCF4370	PKSI	T1PKS
StCNT261_BA.contig_33.region001	StCNT261_BA_c33_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNS860_FJ.contig_13.region001	SpCNS860_FJ_c13_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpCNY673_MD.contig_20.region001	SpCNY673_MD_c20_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SaCNY234_FJ.contig_32.region001	SaCNY234_FJ_c32_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNT003_FJ.contig_4.region001	SpCNT003_FJ_c4_001	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNR909_PL.contig_1.region002	SpCNR909_PL_c1_002	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNY363_SC.contig_1.region001	SpCNY363_SC_c1_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SpCNY498_PV.contig_3.region002	SpCNY498_PV_c3_002	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNY703_MD.contig_7.region001	SpCNY703_MD_c7_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpCNT133_FJ.contig_14.region001	SpCNT133_FJ_c14_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNS237_PL.contig_5.region003	SpCNS237_PL_c5_003	mooreana	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SaCNY237_FJ.contig_40.region001	SaCNY237_FJ_c40_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNT084_FJ.contig_13.region001	SpCNT084_FJ_c13_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNT854_HI.contig_12.region001	SpCNT854_HI_c12_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SaCNY230_FJ.contig_48.region001	SaCNY230_FJ_c48_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNY202_SC.contig_63.region001	SpCNY202_SC_c63_001	cortesiana	M19	GCF4370	M19_GCF4370	PKSI	T1PKS
SpCNR909_PL.contig_35.region001	SpCNR909_PL_c35_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNY646_RS.contig_4.region001	SpCNY646_RS_c4_001	mooreana	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SpCNR114_GU.contig_2.region002	SpCNR114_GU_c2_002	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
StCNY012_BA.contig_3.region004	StCNY012_BA_c3_004	tropica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNY202_SC.contig_65.region001	SpCNY202_SC_c65_001	cortesiana	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpCNT003_FJ.contig_38.region001	SpCNT003_FJ_c38_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNT001_FJ.contig_2.region002	SpCNT001_FJ_c2_002	pacifica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SpDSM45547_FJ.contig_0.region021	SpDSM45547_FJ_c0_021	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
SaCNS673_FJ.contig_42.region001	SaCNS673_FJ_c42_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNT851_HI.contig_28.region001	SpCNT851_HI_c28_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
StCNB536_BA.contig_32.region001	StCNB536_BA_c32_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SaCNY282_FJ.contig_37.region001	SaCNY282_FJ_c37_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNS055_PL.contig_35.region001	SpCNS055_PL_c35_001	vitiensis	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNT796_HI.contig_25.region001	SpCNT796_HI_c25_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SpCNT851_HI.contig_18.region001	SpCNT851_HI_c18_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SpCNY330_SC.contig_19.region001	SpCNY330_SC_c19_001	pacifica	M19	GCF4522	M19_GCF4522	PKSI	T1PKS
SaCNT859_HI.contig_38.region001	SaCNT859_HI_c38_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
StCNS197_BA.contig_2.region001	StCNS197_BA_c2_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNS996_FJ.contig_19.region001	SpCNS996_FJ_c19_001	oceanensis	M19	GCF4563	M19_GCF4563	PKSI	T1PKS
StCNS416_BA.contig_25.region001	StCNS416_BA_c25_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SaCNY244_FJ.contig_28.region001	SaCNY244_FJ_c28_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SaCNS051_PL.contig_36.region001	SaCNS051_PL_c36_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SaCNH905_BA.contig_42.region001	SaCNH905_BA_c42_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
StCNB536_BA.contig_35.region001	StCNB536_BA_c35_001	tropica	M19	GCF3576	M19_GCF3576	PKSI	T1PKS
SaCNY685_YU.contig_70.region001	SaCNY685_YU_c70_001	arenicola	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
StCNY681_YU.contig_3.region001	StCNY681_YU_c3_001	tropica	M19	GCF4828	M19_GCF4828	PKSI	T1PKS
SpCNS237_PL.contig_18.region001	SpCNS237_PL_c18_001	mooreana	M19	GCF2012	M19_GCF2012	PKSI	T1PKS
SpCNY363_SC.contig_55.region001	SpCNY363_SC_c55_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNT796_HI.contig_30.region001	SpCNT796_HI_c30_001	pacifica	M19	GCF3561	M19_GCF3561	PKSI	T1PKS
SpCNY673_MD.contig_33.region001	SpCNY673_MD_c33_001	oceanensis	M190	GCF4467	M190_GCF4467	NRPS	NRPS
SpCNY673_MD.contig_42.region001	SpCNY673_MD_c42_001	oceanensis	M191	GCF4471	M191_GCF4471	Others	oligosaccharide.T2PKS
SpCNY673_MD.contig_70.region001	SpCNY673_MD_c70_001	oceanensis	M192	GCF4477	M192_GCF4477	NRPS	NRPS
SpCNY673_MD.contig_78.region001	SpCNY673_MD_c78_001	oceanensis	M193	GCF4478	M193_GCF4478	NRPS	NRPS
SpDSM45543_FJ.contig_0.region018	SpDSM45543_FJ_c0_018	oceanensis	M194	GCF4513	M194_GCF4513	PKSI	T1PKS
SpDSM45543_FJ.contig_0.region020	SpDSM45543_FJ_c0_020	oceanensis	M195	GCF4515	M195_GCF4515	Others	phosphonate
SpDSM45544_FJ.contig_0.region017	SpDSM45544_FJ_c0_017	pacifica	M196	GCF4537	M196_GCF4537	Others	furan
SpDSM45547_FJ.contig_0.region001	SpDSM45547_FJ_c0_001	oceanensis	M197	GCF4543	M197_GCF4543	PKSI	T1PKS
SpDSM45547_FJ.contig_0.region003	SpDSM45547_FJ_c0_003	oceanensis	M198	GCF4545	M198_GCF4545	NRPS	NRPS
SpDSM45547_FJ.contig_0.region005	SpDSM45547_FJ_c0_005	oceanensis	M199	GCF4547	M199_GCF4547	PKSother	T2PKS
StCNB440_BA.contig_0.region015	StCNB440_BA_c0_015	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
StCNR699_BA.contig_9.region001	StCNR699_BA_c9_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNY363_SC.contig_38.region001	SpCNY363_SC_c38_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpDSM45548_FJ.contig_1.region001	SpDSM45548_FJ_c1_001	vitiensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SaCNY280_FJ.contig_34.region001	SaCNY280_FJ_c34_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNT603_FJ.contig_13.region001	SpCNT603_FJ_c13_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNS848_FJ.contig_30.region001	SaCNS848_FJ_c30_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNY239_FJ.contig_13.region001	SpCNY239_FJ_c13_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNT850_HI.contig_30.region001	SaCNT850_HI_c30_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNT003_FJ.contig_61.region001	SpCNT003_FJ_c61_001	pacifica	M2	GCF4008	M2_GCF4008	Others	butyrolactone
SaCNP193_SC.contig_17.region001	SaCNP193_SC_c17_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNR114_GU.contig_25.region001	SpCNR114_GU_c25_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNX814_PM.contig_20.region001	SaCNX814_PM_c20_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNY703_MD.contig_56.region001	SpCNY703_MD_c56_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SpCNS860_FJ.contig_18.region001	SpCNS860_FJ_c18_001	oceanensis	M2	GCF3933	M2_GCF3933	Others	butyrolactone
SaCNY244_FJ.contig_2.region001	SaCNY244_FJ_c2_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNY498_PV.contig_14.region002	SpCNY498_PV_c14_002	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNY011_BA.contig_30.region001	SaCNY011_BA_c30_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNT005_FJ.contig_28.region001	SaCNT005_FJ_c28_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
StCNY012_BA.contig_42.region001	StCNY012_BA_c42_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpDSM45544_FJ.contig_0.region008	SpDSM45544_FJ_c0_008	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNX508_PM.contig_43.region001	SaCNX508_PM_c43_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNS744_FJ.contig_26.region001	SaCNS744_FJ_c26_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNS860_FJ.contig_18.region002	SpCNS860_FJ_c18_002	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SaCNR921_PL.contig_2.region005	SaCNR921_PL_c2_005	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNY694_YU.contig_48.region001	SaCNY694_YU_c48_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
StCNS416_BA.contig_35.region001	StCNS416_BA_c35_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNY234_FJ.contig_29.region001	SaCNY234_FJ_c29_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNT800_HI.contig_1.region002	SaCNT800_HI_c1_002	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNS996_FJ.contig_40.region001	SpCNS996_FJ_c40_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SaCNS673_FJ.contig_17.region001	SaCNS673_FJ_c17_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNT569_FJ.contig_1.region001	SpCNT569_FJ_c1_001	fenicalii	M2	GCF4077	M2_GCF4077	Others	butyrolactone
SaCNS299_PL.contig_34.region001	SaCNS299_PL_c34_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
StCNS197_BA.contig_10.region001	StCNS197_BA_c10_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNT854_HI.contig_33.region001	SpCNT854_HI_c33_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
StCNY678_YU.contig_23.region001	StCNY678_YU_c23_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNY331_SC.contig_14.region001	SpCNY331_SC_c14_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNY282_FJ.contig_15.region001	SaCNY282_FJ_c15_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNT001_FJ.contig_14.region001	SpCNT001_FJ_c14_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SpDSM45543_FJ.contig_0.region007	SpDSM45543_FJ_c0_007	oceanensis	M2	GCF3933	M2_GCF3933	Others	butyrolactone
SpCNS237_PL.contig_5.region002	SpCNS237_PL_c5_002	mooreana	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpCNT084_FJ.contig_30.region001	SpCNT084_FJ_c30_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNH646_BA.contig_0.region001	SaCNH646_BA_c0_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SaCNY690_YU.contig_44.region001	SaCNY690_YU_c44_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SpCNR942_PL.contig_9.region002	SpCNR942_PL_c9_002	fenicalii	M2	GCF4077	M2_GCF4077	Others	butyrolactone
SaCNS342_FJ.contig_34.region001	SaCNS342_FJ_c34_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNH713_RS.contig_0.region001	SaCNH713_RS_c0_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SpCNY666_MD.contig_27.region001	SpCNY666_MD_c27_001	goodfellowii	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SpCNT003_FJ.contig_73.region001	SpCNT003_FJ_c73_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNH996B_SC.contig_48.region001	SaCNH996B_SC_c48_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNR909_PL.contig_37.region001	SpCNR909_PL_c37_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNB458_BA.contig_53.region001	SaCNB458_BA_c53_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SpCNY330_SC.contig_18.region001	SpCNY330_SC_c18_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNY256_FJ.contig_19.region001	SaCNY256_FJ_c19_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SpCNT854_HI.contig_49.region001	SpCNT854_HI_c49_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SaCNS820_FJ.contig_0.region001	SaCNS820_FJ_c0_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNX891_PM.contig_38.region001	SaCNX891_PM_c38_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNH732_RS.contig_7.region001	SpCNH732_RS_c7_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpCNT796_HI.contig_50.region001	SpCNT796_HI_c50_001	pacifica	M2	GCF4205	M2_GCF4205	Others	butyrolactone
SaCNY231_FJ.contig_14.region003	SaCNY231_FJ_c14_003	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNQ748_GU.contig_35.region001	SaCNQ748_GU_c35_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNS103_PL.contig_6.region001	SpCNS103_PL_c6_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNT798_HI.contig_24.region001	SaCNT798_HI_c24_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpDSM45543_FJ.contig_0.region006	SpDSM45543_FJ_c0_006	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SpCNT003_FJ.contig_22.region001	SpCNT003_FJ_c22_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNR107_GU.contig_16.region001	SaCNR107_GU_c16_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNB527_BA.contig_31.region001	SaCNB527_BA_c31_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SaCNS243_PL.contig_1.region001	SaCNS243_PL_c1_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNS205_PL.contig_0.region021	SaCNS205_PL_c0_021	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNT124_FJ.contig_17.region001	SpCNT124_FJ_c17_001	oceanensis	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpCNT029_FJ.contig_0.region002	SpCNT029_FJ_c0_002	oceanensis	M2	GCF4077	M2_GCF4077	Others	butyrolactone
SpCNY239_FJ.contig_48.region001	SpCNY239_FJ_c48_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SpCNT796_HI.contig_15.region002	SpCNT796_HI_c15_002	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpDSM45549_FJ.contig_0.region010	SpDSM45549_FJ_c0_010	mooreana	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNS325_PL.contig_15.region003	SaCNS325_PL_c15_003	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNT603_FJ.contig_11.region001	SpCNT603_FJ_c11_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNP105_SC.contig_6.region002	SaCNP105_SC_c6_002	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNY363_SC.contig_30.region001	SpCNY363_SC_c30_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNY237_FJ.contig_1.region005	SaCNY237_FJ_c1_005	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNS055_PL.contig_0.region009	SpCNS055_PL_c0_009	vitiensis	M2	GCF3894	M2_GCF3894	Others	butyrolactone
StCNH898_BA.contig_30.region001	StCNH898_BA_c30_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNT855_HI.contig_21.region002	SpCNT855_HI_c21_002	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpCNT001_FJ.contig_23.region001	SpCNT001_FJ_c23_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SaCNH718_RS.contig_20.region001	SaCNH718_RS_c20_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SpCNR894_PL.contig_29.region001	SpCNR894_PL_c29_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNY260_FJ.contig_2.region001	SaCNY260_FJ_c2_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SaCNY486_PV.contig_8.region001	SaCNY486_PV_c8_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNY679_YU.contig_13.region001	SaCNY679_YU_c13_001	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SaCNQ884_GU.contig_33.region001	SaCNQ884_GU_c33_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
StCNB476_BA.contig_35.region001	StCNB476_BA_c35_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNT131_FJ.contig_26.region001	SpCNT131_FJ_c26_001	pacifica	M2	GCF4061	M2_GCF4061	Others	butyrolactone
StCNT261_BA.contig_25.region001	StCNT261_BA_c25_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNH941_SC.contig_39.region001	SaCNH941_SC_c39_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNT029_FJ.contig_0.region001	SpCNT029_FJ_c0_001	oceanensis	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SaCNY230_FJ.contig_29.region001	SaCNY230_FJ_c29_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNT851_HI.contig_21.region001	SpCNT851_HI_c21_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SpCNT609_FJ.contig_15.region001	SpCNT609_FJ_c15_001	pacifica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
StCNB536_BA.contig_33.region001	StCNB536_BA_c33_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
StCNY681_YU.contig_25.region001	StCNY681_YU_c25_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNT796_HI.contig_19.region001	SpCNT796_HI_c19_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SaCNH996_SC.contig_43.region001	SaCNH996_SC_c43_001	arenicola	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SaCNX481_PM.contig_19.region001	SaCNX481_PM_c19_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNT799_HI.contig_28.region001	SaCNT799_HI_c28_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SaCNR425_GU.contig_24.region001	SaCNR425_GU_c24_001	arenicola	M2	GCF3248	M2_GCF3248	Others	butyrolactone
SpCNR114_GU.contig_45.region001	SpCNR114_GU_c45_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpCNT403_FJ.contig_27.region001	SpCNT403_FJ_c27_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SaDSM45545_FJ.contig_0.region013	SaDSM45545_FJ_c0_013	arenicola	M2	GCF1947	M2_GCF1947	Others	butyrolactone
SpCNQ768_GU.contig_19.region001	SpCNQ768_GU_c19_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SpCNT045_FJ.contig_32.region001	SpCNT045_FJ_c32_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SpCNR510_GU.contig_29.region001	SpCNR510_GU_c29_001	pacifica	M2	GCF3894	M2_GCF3894	Others	butyrolactone
SpCNT131_FJ.contig_9.region001	SpCNT131_FJ_c9_001	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
SpCNY646_RS.contig_4.region002	SpCNY646_RS_c4_002	mooreana	M2	GCF4020	M2_GCF4020	Others	butyrolactone
StCNT250_BA.contig_27.region001	StCNT250_BA_c27_001	tropica	M2	GCF1429	M2_GCF1429	Others	butyrolactone
SpCNY703_MD.contig_35.region001	SpCNY703_MD_c35_001	oceanensis	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SpCNT045_FJ.contig_18.region001	SpCNT045_FJ_c18_001	oceanensis	M2	GCF3933	M2_GCF3933	Others	butyrolactone
SpCNY202_SC.contig_62.region001	SpCNY202_SC_c62_001	cortesiana	M2	GCF4061	M2_GCF4061	Others	butyrolactone
SpCNT851_HI.contig_48.region001	SpCNT851_HI_c48_001	pacifica	M2	GCF4205	M2_GCF4205	Others	butyrolactone
SpCNR894_PL.contig_3.region002	SpCNR894_PL_c3_002	pacifica	M2	GCF4020	M2_GCF4020	Others	butyrolactone
