"Id","Label","clade","size","GCF.num"
"SaCNS673_FJ.contig_44.region001","SaCNS673_FJ_c44_001","arenicola","1","GCF2044"
"SaCNS673_FJ.contig_5.region001","SaCNS673_FJ_c5_001","arenicola","1","GCF2045"
"SaCNS673_FJ.contig_54.region001","SaCNS673_FJ_c54_001","arenicola","1","GCF2071"
"SaCNS673_FJ.contig_7.region001","SaCNS673_FJ_c7_001","arenicola","1","GCF1937"
"SaCNS673_FJ.contig_7.region002","SaCNS673_FJ_c7_002","arenicola","1","GCF3313"
"SaCNS744_FJ.contig_0.region001","SaCNS744_FJ_c0_001","arenicola","1","GCF2530"
"SaCNS744_FJ.contig_1.region001","SaCNS744_FJ_c1_001","arenicola","1","GCF3433"
"SaCNS744_FJ.contig_1.region002","SaCNS744_FJ_c1_002","arenicola","1","GCF2040"
"SaCNS744_FJ.contig_11.region001","SaCNS744_FJ_c11_001","arenicola","1","GCF2423"
"SaCNS744_FJ.contig_11.region002","SaCNS744_FJ_c11_002","arenicola","1","GCF2559"
"SaCNS744_FJ.contig_11.region003","SaCNS744_FJ_c11_003","arenicola","1","GCF3071"
"SaCNS744_FJ.contig_11.region004","SaCNS744_FJ_c11_004","arenicola","1","GCF2010"
"SaCNS744_FJ.contig_12.region001","SaCNS744_FJ_c12_001","arenicola","1","GCF1958"
"SaCNS744_FJ.contig_13.region001","SaCNS744_FJ_c13_001","arenicola","1","GCF2557"
"SaCNS744_FJ.contig_13.region002","SaCNS744_FJ_c13_002","arenicola","1","GCF2165"
"SaCNS744_FJ.contig_14.region001","SaCNS744_FJ_c14_001","arenicola","1","GCF2428"
"SaCNS744_FJ.contig_14.region002","SaCNS744_FJ_c14_002","arenicola","1","GCF2550"
"SaCNS744_FJ.contig_2.region001","SaCNS744_FJ_c2_001","arenicola","1","GCF3069"
"SaCNS744_FJ.contig_2.region002","SaCNS744_FJ_c2_002","arenicola","1","GCF3327"
"SaCNS744_FJ.contig_2.region003","SaCNS744_FJ_c2_003","arenicola","1","GCF2047"
"SaCNS744_FJ.contig_2.region004","SaCNS744_FJ_c2_004","arenicola","1","GCF2046"
"SaCNS744_FJ.contig_22.region001","SaCNS744_FJ_c22_001","arenicola","1","GCF3416"
"SaCNS744_FJ.contig_25.region001","SaCNS744_FJ_c25_001","arenicola","1","GCF3070"
"SaCNS744_FJ.contig_26.region001","SaCNS744_FJ_c26_001","arenicola","1","GCF3248"
"SaCNS744_FJ.contig_3.region001","SaCNS744_FJ_c3_001","arenicola","1","GCF3059"
"SaCNS744_FJ.contig_34.region001","SaCNS744_FJ_c34_001","arenicola","1","GCF1971"
"SaCNS744_FJ.contig_36.region001","SaCNS744_FJ_c36_001","arenicola","1","GCF2014"
"SaCNS744_FJ.contig_4.region001","SaCNS744_FJ_c4_001","arenicola","1","GCF2547"
"SaCNS744_FJ.contig_5.region001","SaCNS744_FJ_c5_001","arenicola","1","GCF2045"
"SaCNS744_FJ.contig_5.region002","SaCNS744_FJ_c5_002","arenicola","1","GCF2686"
"SaCNS744_FJ.contig_6.region001","SaCNS744_FJ_c6_001","arenicola","1","GCF1958"
"SaCNS744_FJ.contig_7.region001","SaCNS744_FJ_c7_001","arenicola","1","GCF2414"
"SaCNS744_FJ.contig_8.region001","SaCNS744_FJ_c8_001","arenicola","1","GCF3313"
"SaCNS744_FJ.contig_8.region002","SaCNS744_FJ_c8_002","arenicola","1","GCF1937"
"SaCNS820_FJ.contig_0.region001","SaCNS820_FJ_c0_001","arenicola","1","GCF3248"
"SaCNS820_FJ.contig_0.region002","SaCNS820_FJ_c0_002","arenicola","1","GCF3069"
"SaCNS820_FJ.contig_0.region003","SaCNS820_FJ_c0_003","arenicola","1","GCF3327"
"SaCNS820_FJ.contig_0.region004","SaCNS820_FJ_c0_004","arenicola","1","GCF2047"
"SaCNS820_FJ.contig_0.region005","SaCNS820_FJ_c0_005","arenicola","1","GCF2046"
"SaCNS820_FJ.contig_0.region006","SaCNS820_FJ_c0_006","arenicola","1","GCF2010"
"SaCNS820_FJ.contig_0.region007","SaCNS820_FJ_c0_007","arenicola","1","GCF3071"
"SaCNS820_FJ.contig_1.region001","SaCNS820_FJ_c1_001","arenicola","1","GCF2530"
"SaCNS820_FJ.contig_11.region001","SaCNS820_FJ_c11_001","arenicola","1","GCF1937"
"SaCNS820_FJ.contig_11.region002","SaCNS820_FJ_c11_002","arenicola","1","GCF3313"
"SaCNS820_FJ.contig_12.region001","SaCNS820_FJ_c12_001","arenicola","1","GCF2557"
"SaCNS820_FJ.contig_12.region002","SaCNS820_FJ_c12_002","arenicola","1","GCF2165"
"SaCNS820_FJ.contig_13.region001","SaCNS820_FJ_c13_001","arenicola","1","GCF3040"
"SaCNS820_FJ.contig_15.region001","SaCNS820_FJ_c15_001","arenicola","1","GCF2671"
"SaCNS820_FJ.contig_17.region001","SaCNS820_FJ_c17_001","arenicola","1","GCF1958"
"SaCNS820_FJ.contig_19.region001","SaCNS820_FJ_c19_001","arenicola","1","GCF3059"
"SaCNS820_FJ.contig_2.region001","SaCNS820_FJ_c2_001","arenicola","1","GCF2939"
"SaCNS820_FJ.contig_2.region002","SaCNS820_FJ_c2_002","arenicola","1","GCF2428"
"SaCNS820_FJ.contig_20.region001","SaCNS820_FJ_c20_001","arenicola","1","GCF2559"
"SaCNS820_FJ.contig_21.region001","SaCNS820_FJ_c21_001","arenicola","1","GCF2040"
"SaCNS820_FJ.contig_23.region001","SaCNS820_FJ_c23_001","arenicola","1","GCF2423"
"SaCNS820_FJ.contig_24.region001","SaCNS820_FJ_c24_001","arenicola","1","GCF3537"
"SaCNS820_FJ.contig_25.region001","SaCNS820_FJ_c25_001","arenicola","1","GCF3047"
"SaCNS820_FJ.contig_3.region001","SaCNS820_FJ_c3_001","arenicola","1","GCF1958"
"SaCNS820_FJ.contig_31.region001","SaCNS820_FJ_c31_001","arenicola","1","GCF2014"
"SaCNS820_FJ.contig_32.region001","SaCNS820_FJ_c32_001","arenicola","1","GCF2044"
"SaCNS820_FJ.contig_5.region001","SaCNS820_FJ_c5_001","arenicola","1","GCF2547"
"SaCNS820_FJ.contig_6.region001","SaCNS820_FJ_c6_001","arenicola","1","GCF2045"
"SaCNS820_FJ.contig_6.region002","SaCNS820_FJ_c6_002","arenicola","1","GCF2686"
"SaCNS820_FJ.contig_9.region001","SaCNS820_FJ_c9_001","arenicola","1","GCF3150"
"SaCNS848_FJ.contig_0.region001","SaCNS848_FJ_c0_001","arenicola","1","GCF2769"
"SaCNS848_FJ.contig_1.region001","SaCNS848_FJ_c1_001","arenicola","1","GCF2046"
"SaCNS848_FJ.contig_1.region002","SaCNS848_FJ_c1_002","arenicola","1","GCF2047"
"SaCNS848_FJ.contig_1.region003","SaCNS848_FJ_c1_003","arenicola","1","GCF3327"
"SaCNS848_FJ.contig_11.region001","SaCNS848_FJ_c11_001","arenicola","1","GCF2692"
"SaCNS848_FJ.contig_13.region001","SaCNS848_FJ_c13_001","arenicola","1","GCF2042"
"SaCNS848_FJ.contig_14.region001","SaCNS848_FJ_c14_001","arenicola","1","GCF2010"
"SaCNS848_FJ.contig_14.region002","SaCNS848_FJ_c14_002","arenicola","1","GCF3071"
"SaCNS848_FJ.contig_14.region003","SaCNS848_FJ_c14_003","arenicola","1","GCF2890"
"SaCNS848_FJ.contig_14.region004","SaCNS848_FJ_c14_004","arenicola","1","GCF3394"
"SaCNS848_FJ.contig_15.region001","SaCNS848_FJ_c15_001","arenicola","1","GCF3047"
"SaCNS848_FJ.contig_16.region001","SaCNS848_FJ_c16_001","arenicola","1","GCF3070"
"SaCNS848_FJ.contig_2.region001","SaCNS848_FJ_c2_001","arenicola","1","GCF2044"
"SaCNS848_FJ.contig_2.region002","SaCNS848_FJ_c2_002","arenicola","1","GCF2040"
"SaCNS848_FJ.contig_23.region001","SaCNS848_FJ_c23_001","arenicola","1","GCF3059"
"SaCNS848_FJ.contig_25.region001","SaCNS848_FJ_c25_001","arenicola","1","GCF2531"
"SaCNS848_FJ.contig_27.region001","SaCNS848_FJ_c27_001","arenicola","1","GCF2557"
"SaCNS848_FJ.contig_27.region002","SaCNS848_FJ_c27_002","arenicola","1","GCF2165"
"SaCNS848_FJ.contig_29.region001","SaCNS848_FJ_c29_001","arenicola","1","GCF2027"
"SaCNS848_FJ.contig_3.region001","SaCNS848_FJ_c3_001","arenicola","1","GCF3439"
"SaCNS848_FJ.contig_3.region002","SaCNS848_FJ_c3_002","arenicola","1","GCF2414"
"SaCNS848_FJ.contig_30.region001","SaCNS848_FJ_c30_001","arenicola","1","GCF1429"
"SaCNS848_FJ.contig_35.region001","SaCNS848_FJ_c35_001","arenicola","1","GCF1971"
"SaCNS848_FJ.contig_36.region001","SaCNS848_FJ_c36_001","arenicola","1","GCF2532"
"SaCNS848_FJ.contig_37.region001","SaCNS848_FJ_c37_001","arenicola","1","GCF2034"
"SaCNS848_FJ.contig_4.region001","SaCNS848_FJ_c4_001","arenicola","1","GCF2547"
"SaCNS848_FJ.contig_5.region001","SaCNS848_FJ_c5_001","arenicola","1","GCF2038"
"SaCNS848_FJ.contig_5.region002","SaCNS848_FJ_c5_002","arenicola","1","GCF2022"
"SaCNS848_FJ.contig_6.region001","SaCNS848_FJ_c6_001","arenicola","1","GCF2045"
"SaCNS848_FJ.contig_8.region001","SaCNS848_FJ_c8_001","arenicola","1","GCF3313"
"SaCNS848_FJ.contig_8.region002","SaCNS848_FJ_c8_002","arenicola","1","GCF2030"
"SaCNT005_FJ.contig_1.region001","SaCNT005_FJ_c1_001","arenicola","1","GCF2040"
"SaCNT005_FJ.contig_1.region002","SaCNT005_FJ_c1_002","arenicola","1","GCF2547"
"SaCNT005_FJ.contig_10.region001","SaCNT005_FJ_c10_001","arenicola","1","GCF2428"
"SaCNT005_FJ.contig_11.region001","SaCNT005_FJ_c11_001","arenicola","1","GCF2530"
"SaCNT005_FJ.contig_13.region001","SaCNT005_FJ_c13_001","arenicola","1","GCF2165"
"SaCNT005_FJ.contig_13.region002","SaCNT005_FJ_c13_002","arenicola","1","GCF2557"
"SaCNT005_FJ.contig_14.region001","SaCNT005_FJ_c14_001","arenicola","1","GCF3327"
"SaCNT005_FJ.contig_14.region002","SaCNT005_FJ_c14_002","arenicola","1","GCF3069"
"SaCNT005_FJ.contig_20.region001","SaCNT005_FJ_c20_001","arenicola","1","GCF1958"
"SaCNT005_FJ.contig_21.region001","SaCNT005_FJ_c21_001","arenicola","1","GCF1958"
"SaCNT005_FJ.contig_26.region001","SaCNT005_FJ_c26_001","arenicola","1","GCF3059"
"SaCNT005_FJ.contig_27.region001","SaCNT005_FJ_c27_001","arenicola","1","GCF2531"
"SaCNT005_FJ.contig_28.region001","SaCNT005_FJ_c28_001","arenicola","1","GCF3248"
"SaCNT005_FJ.contig_29.region001","SaCNT005_FJ_c29_001","arenicola","1","GCF3070"
"SaCNT005_FJ.contig_35.region001","SaCNT005_FJ_c35_001","arenicola","1","GCF1995"
"SaCNT005_FJ.contig_36.region001","SaCNT005_FJ_c36_001","arenicola","1","GCF2532"
"SaCNT005_FJ.contig_37.region001","SaCNT005_FJ_c37_001","arenicola","1","GCF2735"
"SaCNT005_FJ.contig_4.region001","SaCNT005_FJ_c4_001","arenicola","1","GCF2047"
"SaCNT005_FJ.contig_4.region002","SaCNT005_FJ_c4_002","arenicola","1","GCF2046"
"SaCNT005_FJ.contig_42.region001","SaCNT005_FJ_c42_001","arenicola","1","GCF2014"
"SaCNT005_FJ.contig_44.region001","SaCNT005_FJ_c44_001","arenicola","1","GCF2044"
"SaCNT005_FJ.contig_5.region001","SaCNT005_FJ_c5_001","arenicola","1","GCF1937"
"SaCNT005_FJ.contig_5.region002","SaCNT005_FJ_c5_002","arenicola","1","GCF3313"
"SaCNT005_FJ.contig_6.region001","SaCNT005_FJ_c6_001","arenicola","1","GCF2045"
"SaCNT005_FJ.contig_7.region001","SaCNT005_FJ_c7_001","arenicola","1","GCF2743"
"SaCNT005_FJ.contig_8.region001","SaCNT005_FJ_c8_001","arenicola","1","GCF2423"
"SaCNT005_FJ.contig_8.region002","SaCNT005_FJ_c8_002","arenicola","1","GCF2559"
"SaCNT005_FJ.contig_8.region003","SaCNT005_FJ_c8_003","arenicola","1","GCF3071"
"SaCNT005_FJ.contig_8.region004","SaCNT005_FJ_c8_004","arenicola","1","GCF2010"
"SaCNT005_FJ.contig_9.region001","SaCNT005_FJ_c9_001","arenicola","1","GCF2414"
"SaCNT798_HI.contig_0.region001","SaCNT798_HI_c0_001","arenicola","1","GCF2547"
"SaCNT798_HI.contig_1.region001","SaCNT798_HI_c1_001","arenicola","1","GCF2950"
"SaCNT798_HI.contig_10.region001","SaCNT798_HI_c10_001","arenicola","1","GCF2939"
"SaCNT798_HI.contig_11.region001","SaCNT798_HI_c11_001","arenicola","1","GCF2530"
"SaCNT798_HI.contig_13.region001","SaCNT798_HI_c13_001","arenicola","1","GCF2557"
"SaCNT798_HI.contig_13.region002","SaCNT798_HI_c13_002","arenicola","1","GCF2558"
"SaCNT798_HI.contig_14.region001","SaCNT798_HI_c14_001","arenicola","1","GCF2046"
"SaCNT798_HI.contig_16.region001","SaCNT798_HI_c16_001","arenicola","1","GCF2040"
"SaCNT798_HI.contig_2.region001","SaCNT798_HI_c2_001","arenicola","1","GCF2042"
"SaCNT798_HI.contig_20.region001","SaCNT798_HI_c20_001","arenicola","1","GCF3047"
"SaCNT798_HI.contig_22.region001","SaCNT798_HI_c22_001","arenicola","1","GCF3071"
"SaCNT798_HI.contig_22.region002","SaCNT798_HI_c22_002","arenicola","1","GCF2010"
"SaCNT798_HI.contig_23.region001","SaCNT798_HI_c23_001","arenicola","1","GCF2027"
"SaCNT798_HI.contig_24.region001","SaCNT798_HI_c24_001","arenicola","1","GCF1429"
"SaCNT798_HI.contig_26.region001","SaCNT798_HI_c26_001","arenicola","1","GCF2028"
"SaCNT798_HI.contig_27.region001","SaCNT798_HI_c27_001","arenicola","1","GCF3070"
"SaCNT798_HI.contig_3.region001","SaCNT798_HI_c3_001","arenicola","1","GCF3059"
"SaCNT798_HI.contig_32.region001","SaCNT798_HI_c32_001","arenicola","1","GCF2943"
"SaCNT798_HI.contig_35.region001","SaCNT798_HI_c35_001","arenicola","1","GCF1971"
"SaCNT798_HI.contig_36.region001","SaCNT798_HI_c36_001","arenicola","1","GCF2890"
"SaCNT798_HI.contig_39.region001","SaCNT798_HI_c39_001","arenicola","1","GCF2769"
"SaCNT798_HI.contig_4.region001","SaCNT798_HI_c4_001","arenicola","1","GCF2047"
"SaCNT798_HI.contig_40.region001","SaCNT798_HI_c40_001","arenicola","1","GCF2014"
"SaCNT798_HI.contig_41.region001","SaCNT798_HI_c41_001","arenicola","1","GCF2044"
"SaCNT798_HI.contig_6.region001","SaCNT798_HI_c6_001","arenicola","1","GCF2045"
"SaCNT798_HI.contig_7.region001","SaCNT798_HI_c7_001","arenicola","1","GCF2172"
"SaCNT798_HI.contig_7.region002","SaCNT798_HI_c7_002","arenicola","1","GCF2030"
"SaCNT798_HI.contig_8.region001","SaCNT798_HI_c8_001","arenicola","1","GCF1958"
"SaCNT798_HI.contig_8.region002","SaCNT798_HI_c8_002","arenicola","1","GCF2022"
"SaCNT798_HI.contig_9.region001","SaCNT798_HI_c9_001","arenicola","1","GCF3439"
"SaCNT799_HI.contig_0.region001","SaCNT799_HI_c0_001","arenicola","1","GCF2414"
"SaCNT799_HI.contig_0.region002","SaCNT799_HI_c0_002","arenicola","1","GCF3439"
"SaCNT799_HI.contig_0.region003","SaCNT799_HI_c0_003","arenicola","1","GCF2547"
"SaCNT799_HI.contig_1.region001","SaCNT799_HI_c1_001","arenicola","1","GCF2530"
"SaCNT799_HI.contig_11.region001","SaCNT799_HI_c11_001","arenicola","1","GCF2045"
"SaCNT799_HI.contig_14.region001","SaCNT799_HI_c14_001","arenicola","1","GCF1915"
"SaCNT799_HI.contig_15.region001","SaCNT799_HI_c15_001","arenicola","1","GCF2022"
"SaCNT799_HI.contig_17.region001","SaCNT799_HI_c17_001","arenicola","1","GCF2046"
"SaCNT799_HI.contig_19.region001","SaCNT799_HI_c19_001","arenicola","1","GCF2031"
"SaCNT799_HI.contig_2.region001","SaCNT799_HI_c2_001","arenicola","1","GCF2010"
"SaCNT799_HI.contig_2.region002","SaCNT799_HI_c2_002","arenicola","1","GCF2025"
"SaCNT799_HI.contig_2.region003","SaCNT799_HI_c2_003","arenicola","1","GCF2890"
"SaCNT799_HI.contig_2.region004","SaCNT799_HI_c2_004","arenicola","1","GCF2040"
"SaCNT799_HI.contig_21.region001","SaCNT799_HI_c21_001","arenicola","1","GCF1958"
"SaCNT799_HI.contig_22.region001","SaCNT799_HI_c22_001","arenicola","1","GCF3327"
"SaCNT799_HI.contig_23.region001","SaCNT799_HI_c23_001","arenicola","1","GCF3059"
"SaCNT799_HI.contig_25.region001","SaCNT799_HI_c25_001","arenicola","1","GCF2027"
"SaCNT799_HI.contig_28.region001","SaCNT799_HI_c28_001","arenicola","1","GCF3248"
"SaCNT799_HI.contig_29.region001","SaCNT799_HI_c29_001","arenicola","1","GCF3040"
"SaCNT799_HI.contig_30.region001","SaCNT799_HI_c30_001","arenicola","1","GCF2943"
"SaCNT799_HI.contig_35.region001","SaCNT799_HI_c35_001","arenicola","1","GCF1995"
"SaCNT799_HI.contig_36.region001","SaCNT799_HI_c36_001","arenicola","1","GCF2034"
"SaCNT799_HI.contig_37.region001","SaCNT799_HI_c37_001","arenicola","1","GCF2014"
"SaCNT799_HI.contig_38.region001","SaCNT799_HI_c38_001","arenicola","1","GCF2044"
"SaCNT799_HI.contig_6.region001","SaCNT799_HI_c6_001","arenicola","1","GCF2172"
"SaCNT799_HI.contig_6.region002","SaCNT799_HI_c6_002","arenicola","1","GCF2030"
"SaCNT799_HI.contig_8.region001","SaCNT799_HI_c8_001","arenicola","1","GCF2047"
"SaCNT799_HI.contig_9.region001","SaCNT799_HI_c9_001","arenicola","1","GCF2557"
"SaCNT799_HI.contig_9.region002","SaCNT799_HI_c9_002","arenicola","1","GCF2558"
"SaCNT800_HI.contig_0.region001","SaCNT800_HI_c0_001","arenicola","1","GCF2547"
"SaCNT800_HI.contig_0.region002","SaCNT800_HI_c0_002","arenicola","1","GCF2428"
"SaCNT800_HI.contig_1.region001","SaCNT800_HI_c1_001","arenicola","1","GCF2047"
"SaCNT800_HI.contig_1.region002","SaCNT800_HI_c1_002","arenicola","1","GCF1429"
"SaCNT800_HI.contig_12.region001","SaCNT800_HI_c12_001","arenicola","1","GCF2530"
"SaCNT800_HI.contig_13.region001","SaCNT800_HI_c13_001","arenicola","1","GCF2558"
"SaCNT800_HI.contig_13.region002","SaCNT800_HI_c13_002","arenicola","1","GCF2557"
"SaCNT800_HI.contig_14.region001","SaCNT800_HI_c14_001","arenicola","1","GCF2890"
"SaCNT800_HI.contig_14.region002","SaCNT800_HI_c14_002","arenicola","1","GCF3071"
"SaCNT800_HI.contig_14.region003","SaCNT800_HI_c14_003","arenicola","1","GCF2010"
"SaCNT800_HI.contig_17.region001","SaCNT800_HI_c17_001","arenicola","1","GCF2046"
"SaCNT800_HI.contig_19.region001","SaCNT800_HI_c19_001","arenicola","1","GCF3047"
"SaCNT800_HI.contig_2.region001","SaCNT800_HI_c2_001","arenicola","1","GCF3059"
"SaCNT800_HI.contig_21.region001","SaCNT800_HI_c21_001","arenicola","1","GCF2027"
"SaCNT800_HI.contig_23.region001","SaCNT800_HI_c23_001","arenicola","1","GCF3040"
"SaCNT800_HI.contig_24.region001","SaCNT800_HI_c24_001","arenicola","1","GCF2028"
"SaCNT800_HI.contig_28.region001","SaCNT800_HI_c28_001","arenicola","1","GCF3394"
"SaCNT800_HI.contig_29.region001","SaCNT800_HI_c29_001","arenicola","1","GCF2538"
"SaCNT800_HI.contig_3.region001","SaCNT800_HI_c3_001","arenicola","1","GCF2042"
"SaCNT800_HI.contig_32.region001","SaCNT800_HI_c32_001","arenicola","1","GCF2769"
"SaCNT800_HI.contig_33.region001","SaCNT800_HI_c33_001","arenicola","1","GCF2541"
"SaCNT800_HI.contig_35.region001","SaCNT800_HI_c35_001","arenicola","1","GCF2044"
"SaCNT800_HI.contig_4.region001","SaCNT800_HI_c4_001","arenicola","1","GCF2939"
"SaCNT800_HI.contig_5.region001","SaCNT800_HI_c5_001","arenicola","1","GCF1958"
"SaCNT800_HI.contig_5.region002","SaCNT800_HI_c5_002","arenicola","1","GCF2022"
"SaCNT800_HI.contig_6.region001","SaCNT800_HI_c6_001","arenicola","1","GCF2045"
"SaCNT800_HI.contig_7.region001","SaCNT800_HI_c7_001","arenicola","1","GCF2040"
"SaCNT800_HI.contig_8.region001","SaCNT800_HI_c8_001","arenicola","1","GCF2950"
"SaCNT800_HI.contig_9.region001","SaCNT800_HI_c9_001","arenicola","1","GCF2030"
"SaCNT800_HI.contig_9.region002","SaCNT800_HI_c9_002","arenicola","1","GCF2172"
"SaCNT849_HI.contig_0.region001","SaCNT849_HI_c0_001","arenicola","1","GCF3419"
"SaCNT849_HI.contig_0.region002","SaCNT849_HI_c0_002","arenicola","1","GCF2530"
"SaCNT849_HI.contig_1.region001","SaCNT849_HI_c1_001","arenicola","1","GCF2537"
"SaCNT849_HI.contig_1.region002","SaCNT849_HI_c1_002","arenicola","1","GCF2547"
"SaCNT849_HI.contig_10.region001","SaCNT849_HI_c10_001","arenicola","1","GCF2030"
"SaCNT849_HI.contig_10.region002","SaCNT849_HI_c10_002","arenicola","1","GCF2172"
"SaCNT849_HI.contig_12.region001","SaCNT849_HI_c12_001","arenicola","1","GCF2010"
"SaCNT849_HI.contig_12.region002","SaCNT849_HI_c12_002","arenicola","1","GCF3071"
"SaCNT849_HI.contig_12.region003","SaCNT849_HI_c12_003","arenicola","1","GCF2890"
"SaCNT849_HI.contig_17.region001","SaCNT849_HI_c17_001","arenicola","1","GCF3047"
"SaCNT849_HI.contig_2.region001","SaCNT849_HI_c2_001","arenicola","1","GCF3059"
"SaCNT849_HI.contig_21.region001","SaCNT849_HI_c21_001","arenicola","1","GCF2027"
"SaCNT849_HI.contig_24.region001","SaCNT849_HI_c24_001","arenicola","1","GCF3040"
"SaCNT849_HI.contig_26.region001","SaCNT849_HI_c26_001","arenicola","1","GCF2943"
"SaCNT849_HI.contig_28.region001","SaCNT849_HI_c28_001","arenicola","1","GCF1995"
"SaCNT849_HI.contig_3.region001","SaCNT849_HI_c3_001","arenicola","1","GCF2950"
"SaCNT849_HI.contig_32.region001","SaCNT849_HI_c32_001","arenicola","1","GCF2541"
"SaCNT849_HI.contig_34.region001","SaCNT849_HI_c34_001","arenicola","1","GCF2044"
"SaCNT849_HI.contig_4.region001","SaCNT849_HI_c4_001","arenicola","1","GCF1429"
"SaCNT849_HI.contig_4.region002","SaCNT849_HI_c4_002","arenicola","1","GCF2047"
"SaCNT849_HI.contig_4.region003","SaCNT849_HI_c4_003","arenicola","1","GCF2046"
"SaCNT849_HI.contig_5.region001","SaCNT849_HI_c5_001","arenicola","1","GCF2939"
"SaCNT849_HI.contig_5.region002","SaCNT849_HI_c5_002","arenicola","1","GCF3439"
"SaCNT849_HI.contig_6.region001","SaCNT849_HI_c6_001","arenicola","1","GCF2022"
"SaCNT849_HI.contig_6.region002","SaCNT849_HI_c6_002","arenicola","1","GCF1958"
"SaCNT849_HI.contig_7.region001","SaCNT849_HI_c7_001","arenicola","1","GCF2045"
"SaCNT849_HI.contig_8.region001","SaCNT849_HI_c8_001","arenicola","1","GCF2040"
"SaCNT849_HI.contig_9.region001","SaCNT849_HI_c9_001","arenicola","1","GCF2557"
"SaCNT849_HI.contig_9.region002","SaCNT849_HI_c9_002","arenicola","1","GCF2558"
"SaCNT850_HI.contig_0.region001","SaCNT850_HI_c0_001","arenicola","1","GCF2530"
"SaCNT850_HI.contig_10.region001","SaCNT850_HI_c10_001","arenicola","1","GCF2558"
"SaCNT850_HI.contig_10.region002","SaCNT850_HI_c10_002","arenicola","1","GCF2557"
"SaCNT850_HI.contig_11.region001","SaCNT850_HI_c11_001","arenicola","1","GCF2045"
"SaCNT850_HI.contig_14.region001","SaCNT850_HI_c14_001","arenicola","1","GCF2022"
"SaCNT850_HI.contig_15.region001","SaCNT850_HI_c15_001","arenicola","1","GCF2046"
"SaCNT850_HI.contig_17.region001","SaCNT850_HI_c17_001","arenicola","1","GCF2031"
"SaCNT850_HI.contig_19.region001","SaCNT850_HI_c19_001","arenicola","1","GCF2010"
"SaCNT850_HI.contig_19.region002","SaCNT850_HI_c19_002","arenicola","1","GCF2025"
"SaCNT850_HI.contig_2.region001","SaCNT850_HI_c2_001","arenicola","1","GCF2547"
"SaCNT850_HI.contig_20.region001","SaCNT850_HI_c20_001","arenicola","1","GCF3419"
"SaCNT850_HI.contig_21.region001","SaCNT850_HI_c21_001","arenicola","1","GCF1958"
"SaCNT850_HI.contig_22.region001","SaCNT850_HI_c22_001","arenicola","1","GCF3327"
"SaCNT850_HI.contig_23.region001","SaCNT850_HI_c23_001","arenicola","1","GCF3059"
"SaCNT850_HI.contig_26.region001","SaCNT850_HI_c26_001","arenicola","1","GCF2027"
"SaCNT850_HI.contig_3.region001","SaCNT850_HI_c3_001","arenicola","1","GCF3439"
"SaCNT850_HI.contig_3.region002","SaCNT850_HI_c3_002","arenicola","1","GCF2414"
"SaCNT850_HI.contig_30.region001","SaCNT850_HI_c30_001","arenicola","1","GCF3248"
"SaCNT850_HI.contig_31.region001","SaCNT850_HI_c31_001","arenicola","1","GCF3040"
"SaCNT850_HI.contig_32.region001","SaCNT850_HI_c32_001","arenicola","1","GCF3537"
"SaCNT850_HI.contig_33.region001","SaCNT850_HI_c33_001","arenicola","1","GCF2943"
"SaCNT850_HI.contig_39.region001","SaCNT850_HI_c39_001","arenicola","1","GCF2537"
"SaCNT850_HI.contig_42.region001","SaCNT850_HI_c42_001","arenicola","1","GCF2044"
"SaCNT850_HI.contig_43.region001","SaCNT850_HI_c43_001","arenicola","1","GCF2890"
